ensembl_id	entrezgene_id	genesymbol	biotype	Length
ENSG00000250451	NA	HOXC-AS1	antisense	592
ENSG00000250453	NA	CTD-2134P3.1	lincRNA	158
ENSG00000250455	NA	RP11-648M2.1	pseudogene	323
ENSG00000250456	NA	AC006552.1	lincRNA	2216
ENSG00000250458	NA	RP11-107E21.1	pseudogene	156
ENSG00000250461	NA	RP11-631M6.2	pseudogene	744
ENSG00000250462	NA	LRRC37BP1	pseudogene	5200
ENSG00000250464	NA	RP11-148K14.1	pseudogene	553
ENSG00000250467	NA	RP11-227F19.1	antisense	690
ENSG00000250470	NA	AP000351.3	pseudogene	183
ENSG00000250471	NA	GMPSP1	pseudogene	579
ENSG00000250472	NA	TRIM36-IT1	sense_intronic	881
ENSG00000250473	NA	DUTP7	pseudogene	486
ENSG00000250474	NA	WBP1LP2	pseudogene	597
ENSG00000250475	NA	RP11-312A15.3	pseudogene	890
ENSG00000250476	NA	ENPP7P9	pseudogene	627
ENSG00000250479	400916	CHCHD10	protein_coding	1164
ENSG00000250480	NA	RP11-101B14.1	pseudogene	858
ENSG00000250481	NA	CTD-2247C11.1	lincRNA	556
ENSG00000250482	NA	RP11-152K4.1	pseudogene	322
ENSG00000250483	NA	PPM1AP1	pseudogene	1135
ENSG00000250484	NA	RP11-728C8.1	pseudogene	529
ENSG00000250485	NA	EXOC7P1	pseudogene	2059
ENSG00000250486	152756	FAM218A	protein_coding	2174
ENSG00000250488	NA	RP11-6C14.1	lincRNA	358
ENSG00000250490	NA	CTD-2324F15.2	lincRNA	2923
ENSG00000250492	NA	INTS6P1	pseudogene	2530
ENSG00000250493	NA	RP11-640N11.2	antisense	6314
ENSG00000250494	NA	RP11-162D9.1	pseudogene	318
ENSG00000250496	NA	ABT1P1	pseudogene	347
ENSG00000250497	NA	AC007126.1	lincRNA	4781
ENSG00000250500	NA	RP11-119H12.3	pseudogene	1352
ENSG00000250501	NA	RP11-98O2.1	lincRNA	1066
ENSG00000250503	NA	RP11-401I19.1	lincRNA	434
ENSG00000250504	NA	KRT18P51	pseudogene	746
ENSG00000250505	NA	AC006499.3	pseudogene	748
ENSG00000250506	1018	CDK3	protein_coding	1803
ENSG00000250507	NA	AC008984.6	pseudogene	1067
ENSG00000250508	NA	RP11-757G1.6	lincRNA	3252
ENSG00000250509	NA	CTC-573N18.1	lincRNA	806
ENSG00000250510	27239	GPR162	protein_coding	2774
ENSG00000250511	NA	RP11-380D23.1	antisense	1353
ENSG00000250514	NA	RP11-96P7.1	lincRNA	2198
ENSG00000250515	NA	RP11-515C16.7	pseudogene	249
ENSG00000250516	NA	RP11-380I10.2	pseudogene	936
ENSG00000250517	NA	LDHAL6CP	pseudogene	2815
ENSG00000250519	NA	RP11-680H20.2	lincRNA	723
ENSG00000250522	NA	AC004066.3	antisense	572
ENSG00000250523	NA	RP11-756P10.1	pseudogene	336
ENSG00000250524	NA	RP11-730N24.2	lincRNA	572
ENSG00000250526	NA	CCT6P2	pseudogene	1593
ENSG00000250529	NA	CTD-2247C11.5	lincRNA	269
ENSG00000250530	NA	RP11-436H11.3	antisense	446
ENSG00000250532	NA	RP11-727M10.1	antisense	558
ENSG00000250535	NA	STK19P	pseudogene	211
ENSG00000250536	NA	ABHD17AP3	pseudogene	1137
ENSG00000250537	NA	DUX4L8	pseudogene	1611
ENSG00000250538	NA	RP11-92A5.2	antisense	1568
ENSG00000250539	NA	KRT8P33	pseudogene	1423
ENSG00000250540	NA	RP11-58H15.3	pseudogene	371
ENSG00000250541	NA	RP11-302F12.10	antisense	483
ENSG00000250543	NA	RP11-442N1.1	lincRNA	607
ENSG00000250544	NA	CTC-493L21.1	lincRNA	2094
ENSG00000250546	NA	RP11-8L2.1	processed_transcript	3588
ENSG00000250547	NA	RP11-719L21.1	pseudogene	1009
ENSG00000250548	NA	RP11-47I22.2	lincRNA	5034
ENSG00000250551	NA	RP11-254I22.1	lincRNA	603
ENSG00000250556	NA	CCDC34P1	pseudogene	517
ENSG00000250558	NA	RP11-432M8.3	pseudogene	597
ENSG00000250560	NA	RP11-598G2.1	pseudogene	213
ENSG00000250561	NA	OR7E59P	pseudogene	1000
ENSG00000250562	NA	RPL38P4	pseudogene	150
ENSG00000250563	NA	KNOP1P5	pseudogene	891
ENSG00000250564	NA	RP11-215P8.4	lincRNA	669
ENSG00000250565	90423	ATP6V1E2	protein_coding	5128
ENSG00000250566	NA	UGT2B29P	pseudogene	973
ENSG00000250567	NA	CTD-2154H6.1	lincRNA	555
ENSG00000250568	NA	RP11-333E13.2	pseudogene	315
ENSG00000250569	NA	NTAN1P2	pseudogene	940
ENSG00000250571	2738	GLI4	protein_coding	2920
ENSG00000250572	NA	RP11-529H2.1	lincRNA	257
ENSG00000250573	NA	AC006499.5	pseudogene	694
ENSG00000250574	NA	CTD-2275D10.2	pseudogene	327
ENSG00000250575	NA	RP4-669L17.8	pseudogene	259
ENSG00000250576	NA	CTD-2154B17.1	lincRNA	342
ENSG00000250577	NA	RP11-577B7.1	lincRNA	303
ENSG00000250579	NA	CTD-2297D10.2	antisense	889
ENSG00000250580	NA	RP11-93K22.14	pseudogene	211
ENSG00000250582	NA	RP11-301H24.3	antisense	1090
ENSG00000250583	NA	CTD-2233C11.2	lincRNA	917
ENSG00000250584	NA	RP11-325I22.2	lincRNA	1692
ENSG00000250585	NA	LINC00604	lincRNA	499
ENSG00000250587	NA	RP11-136H13.1	pseudogene	544
ENSG00000250588	NA	IQCJ-SCHIP1	protein_coding	2846
ENSG00000250590	NA	RP11-565A3.2	lincRNA	1266
ENSG00000250591	NA	PRSS3P1	pseudogene	744
ENSG00000250592	NA	RP11-39E3.3	antisense	340
ENSG00000250594	NA	RP11-433B3.1	pseudogene	153
ENSG00000250596	NA	RP11-440I14.2	lincRNA	1118
ENSG00000250597	NA	RP11-725M22.1	lincRNA	545
ENSG00000250599	NA	AC064853.3	pseudogene	997
ENSG00000250600	NA	ROPN1L-AS1	antisense	84
ENSG00000250602	NA	RP11-517I3.1	antisense	1419
ENSG00000250603	NA	CTC-228N24.2	lincRNA	388
ENSG00000250606	NA	PRSS3P2	pseudogene	1003
ENSG00000250608	NA	RP11-933H2.4	processed_transcript	2238
ENSG00000250609	NA	RP11-158C21.2	pseudogene	1022
ENSG00000250611	NA	RP11-339D20.1	pseudogene	413
ENSG00000250612	NA	RP11-618I10.2	pseudogene	1433
ENSG00000250613	NA	RP11-136I13.1	pseudogene	329
ENSG00000250614	NA	AC007078.4	antisense	453
ENSG00000250616	NA	RP11-455F5.3	antisense	1350
ENSG00000250618	NA	RP11-548K12.9	pseudogene	185
ENSG00000250619	NA	CTD-2215L10.1	antisense	369
ENSG00000250620	NA	RP11-91J3.3	lincRNA	536
ENSG00000250622	NA	RP11-612J15.3	pseudogene	326
ENSG00000250623	NA	RP11-317B7.3	antisense	581
ENSG00000250624	NA	RP11-93M12.1	pseudogene	740
ENSG00000250625	NA	RP1-142F18.2	pseudogene	1139
ENSG00000250626	NA	RP11-756P10.2	lincRNA	1991
ENSG00000250627	NA	TTC39CP1	pseudogene	755
ENSG00000250629	NA	RP11-122C5.3	antisense	565
ENSG00000250630	NA	RP11-52L11.4	pseudogene	212
ENSG00000250632	NA	RP3-513G18.2	lincRNA	1033
ENSG00000250634	NA	RP11-341G5.1	lincRNA	2742
ENSG00000250635	NA	CTD-3224K15.2	lincRNA	566
ENSG00000250636	NA	RP11-335L23.2	pseudogene	823
ENSG00000250637	NA	RP11-359P18.1	pseudogene	643
ENSG00000250640	NA	RP11-7O20.4	pseudogene	1024
ENSG00000250642	NA	RP11-642E20.5	pseudogene	438
ENSG00000250643	NA	RP11-93K22.6	antisense	466
ENSG00000250645	NA	CTD-2228K2.1	pseudogene	407
ENSG00000250646	NA	RP11-530I17.1	antisense	455
ENSG00000250650	NA	RP11-492L8.1	pseudogene	132
ENSG00000250651	NA	PABPC1P7	pseudogene	1513
ENSG00000250654	NA	RP11-834C11.7	pseudogene	1390
ENSG00000250655	NA	RP11-61G24.1	pseudogene	822
ENSG00000250656	NA	ST3GAL1P1	pseudogene	915
ENSG00000250657	NA	RP11-1E6.1	processed_transcript	653
ENSG00000250658	NA	RP11-138B4.1	lincRNA	2114
ENSG00000250659	NA	RP11-864I4.3	antisense	264
ENSG00000250662	NA	HNRNPKP5	pseudogene	253
ENSG00000250665	NA	RP11-775H9.1	lincRNA	503
ENSG00000250666	NA	RP11-463J17.1	lincRNA	592
ENSG00000250667	NA	RP11-321E2.12	pseudogene	169
ENSG00000250668	NA	CTD-2296D1.2	lincRNA	885
ENSG00000250669	NA	RP11-83M16.3	pseudogene	405
ENSG00000250670	NA	AC004063.1	lincRNA	547
ENSG00000250672	NA	CTD-2017D15.1	pseudogene	224
ENSG00000250673	345051	RP11-6L6.2	protein_coding	397
ENSG00000250674	NA	RP11-798K23.1	lincRNA	561
ENSG00000250677	NA	RP11-576N17.2	pseudogene	142
ENSG00000250678	NA	CTB-161M19.1	pseudogene	483
ENSG00000250681	NA	RP3-368B9.2	lincRNA	466
ENSG00000250682	NA	LINC00491	lincRNA	1227
ENSG00000250684	NA	KB-1042C11.1	pseudogene	429
ENSG00000250685	NA	RP11-486L19.2	antisense	2029
ENSG00000250686	NA	RP1-240B8.3	3prime_overlapping_ncrna	510
ENSG00000250687	NA	RP11-497H16.7	pseudogene	1104
ENSG00000250688	NA	TRAJ55	TR_J_pseudogene	57
ENSG00000250692	NA	CTB-35F21.4	antisense	235
ENSG00000250693	NA	RPF2P2	pseudogene	896
ENSG00000250694	NA	CTD-2074D8.1	lincRNA	487
ENSG00000250696	NA	RP11-704M14.1	antisense	1606
ENSG00000250697	NA	CTD-2066L21.3	lincRNA	979
ENSG00000250698	NA	RP11-392B6.1	antisense	657
ENSG00000250699	NA	AP000892.4	antisense	323
ENSG00000250703	NA	CTD-2533K21.1	pseudogene	148
ENSG00000250704	NA	RP11-423J7.1	lincRNA	358
ENSG00000250705	NA	CTC-470C15.1	pseudogene	338
ENSG00000250706	NA	RP11-18H21.2	lincRNA	552
ENSG00000250708	NA	RP11-161D15.1	lincRNA	605
ENSG00000250710	NA	OR7E99P	pseudogene	922
ENSG00000250711	NA	CTD-2201E18.1	pseudogene	469
ENSG00000250712	NA	RP11-366M4.14	pseudogene	1393
ENSG00000250715	NA	RP11-432M8.19	pseudogene	404
ENSG00000250716	NA	RP11-121L11.2	lincRNA	768
ENSG00000250719	110117498	RP11-322N21.2	antisense	144
ENSG00000250721	NA	HMGB1P22	pseudogene	124
ENSG00000250722	6414	SEPP1	protein_coding	1450
ENSG00000250723	NA	RP11-79E3.2	lincRNA	1207
ENSG00000250725	NA	RP11-511B7.1	pseudogene	1045
ENSG00000250726	NA	RP11-616K6.1	pseudogene	637
ENSG00000250727	NA	RP11-959I15.1	pseudogene	1456
ENSG00000250728	NA	AC010468.3	pseudogene	458
ENSG00000250730	NA	HMGB3P3	pseudogene	400
ENSG00000250731	NA	TPM3P6	pseudogene	742
ENSG00000250732	NA	RPEP1	pseudogene	658
ENSG00000250733	NA	C8orf17	protein_coding	2775
ENSG00000250734	NA	RP11-404E16.1	antisense	200
ENSG00000250735	NA	RP11-567N4.3	lincRNA	800
ENSG00000250739	NA	RP11-462G22.1	lincRNA	879
ENSG00000250740	NA	RP11-710F7.2	antisense	412
ENSG00000250742	NA	RP11-834C11.4	lincRNA	1369
ENSG00000250745	100287441	USP17L20	protein_coding	1593
ENSG00000250746	NA	RP11-39C10.1	pseudogene	2057
ENSG00000250747	NA	RP11-232L2.1	pseudogene	523
ENSG00000250748	NA	RP11-230G5.2	lincRNA	4205
ENSG00000250749	NA	RP11-451H23.1	pseudogene	459
ENSG00000250750	NA	OR5BM1P	pseudogene	366
ENSG00000250751	NA	RP11-613C6.2	antisense	440
ENSG00000250752	NA	GS1-24F4.1	pseudogene	591
ENSG00000250753	NA	RP11-241F15.10	pseudogene	357
ENSG00000250754	NA	RP11-386B13.3	lincRNA	2526
ENSG00000250756	NA	RP11-225B17.1	pseudogene	109
ENSG00000250760	NA	RP11-440I14.4	pseudogene	12
ENSG00000250761	NA	RP11-711G10.1	antisense	485
ENSG00000250762	NA	RP1-313L4.4	pseudogene	266
ENSG00000250764	NA	CTD-2152M20.2	antisense	834
ENSG00000250765	NA	AC138035.1	lincRNA	727
ENSG00000250767	NA	RP11-1084J3.3	pseudogene	206
ENSG00000250768	NA	RP11-204H9.2	pseudogene	2063
ENSG00000250769	NA	RP11-241F15.3	pseudogene	770
ENSG00000250770	NA	RP5-1063M23.1	lincRNA	2303
ENSG00000250771	NA	RP11-153M7.3	pseudogene	3277
ENSG00000250772	NA	RP11-236P13.1	lincRNA	702
ENSG00000250775	NA	RP11-12K22.1	lincRNA	448
ENSG00000250777	NA	RP13-884E18.4	lincRNA	512
ENSG00000250778	NA	AC004980.8	pseudogene	203
ENSG00000250781	NA	RP11-63A11.1	antisense	1326
ENSG00000250782	NA	RP11-432M8.13	pseudogene	594
ENSG00000250786	NA	SNHG18	lincRNA	1951
ENSG00000250787	NA	HMGN1P17	pseudogene	295
ENSG00000250788	NA	TUBB8P4	pseudogene	1324
ENSG00000250790	NA	RP11-46H11.3	lincRNA	1118
ENSG00000250791	NA	RP11-55L3.1	lincRNA	468
ENSG00000250794	NA	ALG1L12P	pseudogene	434
ENSG00000250796	NA	RP11-723O4.3	pseudogene	159
ENSG00000250799	58510	PRODH2	protein_coding	2075
ENSG00000250801	NA	RP11-91H12.3	antisense	793
ENSG00000250802	NA	ZBED3-AS1	antisense	5078
ENSG00000250803	100505841	CTC-441N14.4	pseudogene	1523
ENSG00000250804	NA	RP11-747H12.3	pseudogene	925
ENSG00000250806	NA	CTC-293G12.1	lincRNA	469
ENSG00000250807	NA	RP11-432M8.2	pseudogene	606
ENSG00000250808	NA	RP11-531A21.4	pseudogene	364
ENSG00000250812	NA	RP11-530I17.2	pseudogene	630
ENSG00000250813	NA	SERF1AP1	pseudogene	187
ENSG00000250814	NA	RP11-447B18.1	lincRNA	499
ENSG00000250815	NA	RP11-89B16.2	pseudogene	640
ENSG00000250816	NA	DCAF13P2	pseudogene	555
ENSG00000250819	NA	RP11-576E20.1	lincRNA	1704
ENSG00000250820	NA	RP11-91H12.4	sense_overlapping	568
ENSG00000250821	644145	RP11-345F18.1	lincRNA	554
ENSG00000250822	NA	CTD-2139B15.4	lincRNA	2312
ENSG00000250825	NA	PGAM1P12	pseudogene	748
ENSG00000250826	NA	HNRNPA3P13	pseudogene	1122
ENSG00000250827	NA	CTD-2141G3.1	pseudogene	1552
ENSG00000250828	NA	RP11-790I12.3	pseudogene	468
ENSG00000250829	NA	RP11-11N5.1	lincRNA	496
ENSG00000250830	NA	MRPS35P2	pseudogene	191
ENSG00000250831	NA	CTD-2232E5.2	lincRNA	253
ENSG00000250833	NA	DNM1P17	pseudogene	426
ENSG00000250834	NA	KRT18P54	pseudogene	656
ENSG00000250835	NA	LSM3P4	pseudogene	309
ENSG00000250838	NA	RP11-501C14.5	antisense	391
ENSG00000250839	NA	RP11-296L20.1	pseudogene	158
ENSG00000250842	NA	CTC-806A22.1	lincRNA	530
ENSG00000250844	100287364	USP17L18	protein_coding	1593
ENSG00000250846	NA	RP11-807H7.1	lincRNA	723
ENSG00000250847	NA	CTD-2020P22.1	pseudogene	231
ENSG00000250848	NA	CTD-2083E4.5	pseudogene	1203
ENSG00000250850	NA	RP11-297B17.3	antisense	659
ENSG00000250852	NA	AC131180.1	pseudogene	157
ENSG00000250853	NA	RNF138P1	pseudogene	454
ENSG00000250855	NA	RP11-269F21.1	lincRNA	481
ENSG00000250857	NA	TRIM60P15	pseudogene	712
ENSG00000250858	NA	IGBP1P5	pseudogene	1000
ENSG00000250859	NA	HNRNPKP1	pseudogene	1379
ENSG00000250860	NA	CTD-2265D6.2	pseudogene	1408
ENSG00000250862	NA	HMGB1P29	pseudogene	499
ENSG00000250863	105374438	RP11-663P9.1	lincRNA	449
ENSG00000250865	NA	RP11-780O17.1	lincRNA	564
ENSG00000250866	NA	CTD-2297D10.1	antisense	454
ENSG00000250867	NA	RP11-1415C14.2	pseudogene	1182
ENSG00000250868	NA	AC007742.7	pseudogene	1914
ENSG00000250869	NA	RP11-453N18.1	pseudogene	2358
ENSG00000250874	NA	CTC-480C2.1	lincRNA	1453
ENSG00000250877	NA	RP11-373J21.1	antisense	355
ENSG00000250878	NA	METTL21EP	pseudogene	2337
ENSG00000250882	NA	CTC-459M5.1	antisense	457
ENSG00000250884	NA	OR7E85P	pseudogene	985
ENSG00000250885	NA	CTD-2004A9.1	lincRNA	335
ENSG00000250886	NA	CTD-2046J7.1	pseudogene	456
ENSG00000250887	NA	RP11-366M4.13	lincRNA	747
ENSG00000250888	NA	RP11-168A11.1	antisense	561
ENSG00000250889	NA	RP11-229C3.2	lincRNA	793
ENSG00000250890	NA	RP5-837O21.8	pseudogene	116
ENSG00000250891	NA	CTD-2281M20.1	lincRNA	3385
ENSG00000250892	NA	RP11-1365D11.1	pseudogene	950
ENSG00000250893	NA	RP11-588L15.2	antisense	837
ENSG00000250894	NA	RP11-450I1.4	pseudogene	1371
ENSG00000250895	NA	CTD-2158P22.4	pseudogene	478
ENSG00000250896	NA	RNPS1P1	pseudogene	918
ENSG00000250897	NA	HMGB3P15	pseudogene	574
ENSG00000250899	NA	RP11-253E3.3	processed_transcript	3514
ENSG00000250900	NA	CTC-338M12.6	antisense	1148
ENSG00000250902	NA	RP11-301H24.4	antisense	105
ENSG00000250903	NA	GMDS-AS1	lincRNA	13177
ENSG00000250905	NA	RP11-707F2.1	lincRNA	510
ENSG00000250906	NA	RP11-632F7.3	antisense	314
ENSG00000250908	NA	RP11-703C10.1	antisense	441
ENSG00000250909	NA	RP11-843P14.2	antisense	242
ENSG00000250910	NA	AC097467.2	antisense	4057
ENSG00000250913	NA	USP17L23	protein_coding	551
ENSG00000250914	NA	RP11-1084J3.1	pseudogene	1145
ENSG00000250915	101928532	RP11-1338A24.1	lincRNA	464
ENSG00000250917	NA	RP4-785G19.5	sense_overlapping	339
ENSG00000250918	NA	RP11-497H16.4	pseudogene	1180
ENSG00000250919	NA	RP11-813N20.3	pseudogene	1613
ENSG00000250920	NA	RP11-297P16.4	lincRNA	780
ENSG00000250921	NA	CTD-2008N3.1	lincRNA	566
ENSG00000250922	NA	ATP5EP1	pseudogene	156
ENSG00000250923	NA	RP11-548K12.8	pseudogene	182
ENSG00000250927	NA	MESTP3	pseudogene	968
ENSG00000250928	NA	CTB-161M19.2	pseudogene	332
ENSG00000250929	NA	KB-1639H6.4	antisense	552
ENSG00000250930	NA	LNX1-AS1	antisense	1381
ENSG00000250933	NA	GAPDHP66	pseudogene	967
ENSG00000250934	NA	RP11-71E19.1	lincRNA	795
ENSG00000250938	NA	RP11-679C8.2	antisense	3456
ENSG00000250940	NA	RP11-489M13.3	pseudogene	177
ENSG00000250942	NA	ENPP7P11	pseudogene	627
ENSG00000250945	NA	RP11-810P8.1	lincRNA	648
ENSG00000250946	NA	RP11-358N4.6	pseudogene	1238
ENSG00000250947	NA	TRPC7-AS2	antisense	649
ENSG00000250948	NA	RP11-1079K10.2	antisense	245
ENSG00000250949	NA	RP11-492L8.2	lincRNA	420
ENSG00000250950	NA	RP11-33B1.3	lincRNA	573
ENSG00000250951	NA	USP9YP1	pseudogene	1002
ENSG00000250954	NA	RP11-79E3.3	lincRNA	2680
ENSG00000250955	NA	AC008592.7	lincRNA	571
ENSG00000250956	NA	CTB-88F18.3	pseudogene	145
ENSG00000250957	NA	RP11-248N22.1	lincRNA	1144
ENSG00000250958	NA	LINC00492	lincRNA	593
ENSG00000250959	2749	GLUD1P3	pseudogene	1028
ENSG00000250961	NA	CTD-2023N9.1	antisense	897
ENSG00000250962	NA	RP11-69I13.1	pseudogene	856
ENSG00000250966	NA	RP11-402J6.3	pseudogene	411
ENSG00000250968	NA	RP11-322J23.1	lincRNA	614
ENSG00000250969	NA	RP11-364L4.3	lincRNA	624
ENSG00000250971	NA	RP11-696F12.1	lincRNA	421
ENSG00000250972	NA	CKS1BP5	pseudogene	273
ENSG00000250973	NA	KRTAP13-6P	pseudogene	371
ENSG00000250974	NA	RP11-122F24.1	lincRNA	568
ENSG00000250976	NA	RP11-94C24.11	antisense	156
ENSG00000250977	NA	RP11-173E2.2	lincRNA	563
ENSG00000250978	NA	RP11-357D18.1	processed_transcript	503
ENSG00000250979	NA	RP11-656G20.1	pseudogene	3048
ENSG00000250980	NA	RP11-529H22.1	pseudogene	769
ENSG00000250981	NA	RP11-19O2.1	antisense	708
ENSG00000250982	NA	RP11-159J3.1	pseudogene	976
ENSG00000250983	NA	RP11-91K8.2	pseudogene	202
ENSG00000250984	NA	CTD-2011G17.1	pseudogene	331
ENSG00000250986	NA	AC141928.1	lincRNA	4525
ENSG00000250988	NA	RP11-752G15.6	antisense	694
ENSG00000250989	NA	RP11-392E22.5	pseudogene	343
ENSG00000250990	NA	AC073635.5	antisense	570
ENSG00000250992	NA	RP11-826N14.1	antisense	684
ENSG00000250993	NA	RP11-404J23.1	lincRNA	539
ENSG00000250994	NA	AC005355.1	lincRNA	714
ENSG00000250995	NA	RP13-128O4.3	pseudogene	187
ENSG00000250997	NA	RP11-502M1.1	pseudogene	483
ENSG00000250999	NA	RP11-1379J22.5	antisense	821
ENSG00000251000	NA	AC008592.3	pseudogene	418
ENSG00000251001	NA	CTD-2193P3.1	pseudogene	536
ENSG00000251002	NA	AE000661.37	processed_transcript	2704
ENSG00000251003	NA	RP11-152P17.2	processed_transcript	1979
ENSG00000251005	NA	RP11-318I4.2	pseudogene	399
ENSG00000251007	NA	RP11-1415C14.1	pseudogene	1182
ENSG00000251008	NA	ORAOV1P1	pseudogene	395
ENSG00000251009	NA	RP13-494C23.1	lincRNA	762
ENSG00000251010	NA	RP11-6L6.7	antisense	732
ENSG00000251011	NA	RP11-402L6.1	antisense	2747
ENSG00000251013	NA	GAPDHP62	pseudogene	144
ENSG00000251014	NA	RP11-159K7.1	pseudogene	533
ENSG00000251015	NA	SLC25A30-AS1	lincRNA	545
ENSG00000251017	NA	RP11-629B11.4	pseudogene	678
ENSG00000251018	NA	RP11-80G7.1	antisense	844
ENSG00000251019	NA	HIGD1AP13	pseudogene	289
ENSG00000251022	NA	THAP9-AS1	antisense	3716
ENSG00000251023	NA	RP11-549J18.1	sense_intronic	3157
ENSG00000251024	NA	RP11-203B7.1	lincRNA	522
ENSG00000251025	NA	RP11-751A18.1	pseudogene	564
ENSG00000251026	NA	RP11-138J23.1	lincRNA	574
ENSG00000251027	NA	CTC-254B4.1	lincRNA	832
ENSG00000251031	NA	CTC-367F4.1	lincRNA	321
ENSG00000251032	NA	RP11-483H11.1	pseudogene	2425
ENSG00000251033	NA	CTD-2533K21.4	lincRNA	685
ENSG00000251034	NA	RP11-582J16.4	antisense	3781
ENSG00000251035	NA	WBP1LP4	pseudogene	344
ENSG00000251038	NA	AC090958.5	pseudogene	351
ENSG00000251039	NA	IGKV2D-40	IG_V_gene	336
ENSG00000251040	NA	RP11-535C7.1	lincRNA	612
ENSG00000251041	NA	CTD-2275D24.1	lincRNA	550
ENSG00000251044	NA	CTD-2582M21.1	lincRNA	363
ENSG00000251045	NA	CTC-321K16.4	lincRNA	2141
ENSG00000251046	NA	ZNF969P	pseudogene	2341
ENSG00000251048	NA	RP11-608B3.1	lincRNA	534
ENSG00000251049	NA	RP11-685F15.1	lincRNA	557
ENSG00000251050	NA	RP11-168A11.4	pseudogene	312
ENSG00000251051	NA	ELL2P2	pseudogene	694
ENSG00000251054	NA	CTD-2215E18.3	lincRNA	414
ENSG00000251055	NA	RP11-257A22.1	lincRNA	672
ENSG00000251056	NA	ANKRD20A17P	pseudogene	1330
ENSG00000251058	NA	RP11-68L1.1	antisense	482
ENSG00000251059	NA	RP11-100N20.1	antisense	822
ENSG00000251061	NA	RP11-789C1.2	lincRNA	429
ENSG00000251062	NA	CTD-2218G20.1	pseudogene	156
ENSG00000251066	NA	CTC-534B23.1	pseudogene	544
ENSG00000251070	NA	BMS1P6	pseudogene	922
ENSG00000251072	NA	RP11-434D11.4	lincRNA	914
ENSG00000251073	NA	NUDT19P5	pseudogene	569
ENSG00000251074	NA	RP11-1267H10.3	pseudogene	851
ENSG00000251075	NA	HTT-AS	antisense	515
ENSG00000251076	NA	RP11-526F3.1	antisense	711
ENSG00000251078	NA	SLC25A5P9	pseudogene	910
ENSG00000251079	NA	BMS1P2	pseudogene	1744
ENSG00000251080	NA	RP11-415C15.1	lincRNA	482
ENSG00000251081	NA	RP11-713M6.2	lincRNA	557
ENSG00000251085	NA	RP11-893F2.6	lincRNA	183
ENSG00000251087	NA	ALG1L3P	pseudogene	769
ENSG00000251088	NA	RP11-325B23.2	lincRNA	296
ENSG00000251090	NA	OR5AC4P	pseudogene	919
ENSG00000251093	NA	RP11-414H23.3	lincRNA	597
ENSG00000251095	NA	RP11-115D19.1	antisense	3155
ENSG00000251099	NA	CTD-2367A17.1	pseudogene	159
ENSG00000251101	NA	RP11-1267H10.1	pseudogene	745
ENSG00000251102	NA	CTBP2P4	pseudogene	920
ENSG00000251105	NA	RP11-571I18.2	pseudogene	224
ENSG00000251106	NA	FAM206BP	pseudogene	350
ENSG00000251107	NA	RP11-466P24.4	pseudogene	312
ENSG00000251108	NA	YBX1P5	pseudogene	847
ENSG00000251111	NA	FCF1P8	pseudogene	597
ENSG00000251112	NA	RP11-419C19.3	pseudogene	631
ENSG00000251113	NA	RP11-68D16.2	pseudogene	1815
ENSG00000251118	NA	CTC-505O3.1	pseudogene	404
ENSG00000251122	NA	MKI67IPP2	pseudogene	856
ENSG00000251123	NA	RP11-580J4.1	pseudogene	622
ENSG00000251125	NA	CTD-2335O3.3	lincRNA	941
ENSG00000251126	NA	RP11-119H12.6	antisense	759
ENSG00000251127	NA	RP11-280G9.1	lincRNA	2750
ENSG00000251128	NA	WWC2-AS1	antisense	404
ENSG00000251129	NA	RP11-734I18.1	lincRNA	734
ENSG00000251131	NA	CTD-2035E11.3	antisense	309
ENSG00000251132	NA	RP11-438C19.2	lincRNA	622
ENSG00000251135	NA	AC008565.1	pseudogene	885
ENSG00000251136	NA	RP11-37B2.1	lincRNA	4277
ENSG00000251137	NA	RPL7L1P7	pseudogene	724
ENSG00000251138	NA	RP11-81H3.2	lincRNA	1721
ENSG00000251139	NA	RP11-701P16.2	protein_coding	617
ENSG00000251141	NA	RP11-53O19.1	antisense	2211
ENSG00000251142	NA	RP11-513O17.1	pseudogene	194
ENSG00000251143	NA	RP11-849H4.4	antisense	1473
ENSG00000251144	NA	CTD-2532K18.2	lincRNA	287
ENSG00000251147	NA	RP11-701P16.3	pseudogene	464
ENSG00000251148	NA	RP11-478C1.7	antisense	563
ENSG00000251149	NA	MTND5P5	pseudogene	376
ENSG00000251151	100874365	HOXC-AS3	antisense	3046
ENSG00000251152	NA	RP11-281P23.1	lincRNA	4019
ENSG00000251154	NA	AC006153.3	pseudogene	104
ENSG00000251155	NA	RP11-384K6.4	pseudogene	186
ENSG00000251158	NA	RP11-98J23.1	pseudogene	4332
ENSG00000251159	NA	RP11-500G9.1	pseudogene	266
ENSG00000251161	NA	RP11-540O11.1	lincRNA	589
ENSG00000251162	NA	RP11-75A5.1	pseudogene	258
ENSG00000251163	NA	CTD-2325A15.2	pseudogene	571
ENSG00000251164	NA	HULC	lincRNA	556
ENSG00000251165	NA	F11-AS1	antisense	2133
ENSG00000251166	NA	OR7E163P	pseudogene	894
ENSG00000251168	NA	CTD-2072I24.1	lincRNA	295
ENSG00000251169	NA	AC005355.2	lincRNA	1107
ENSG00000251170	NA	RP11-729M20.1	lincRNA	995
ENSG00000251171	NA	RP11-327O17.2	antisense	637
ENSG00000251172	NA	RP11-529P9.1	pseudogene	330
