"id"	"ensembl_gene_id"	"biotype"	"hgnc_symbol"	"entrezgene_id"
"ENSG00000270177"	"ENSG00000270177.1"	"lncRNA"	"AC104109.2"	NA
"ENSG00000270178"	"ENSG00000270178.1"	"lncRNA"	"AC007687.1"	NA
"ENSG00000270179"	"ENSG00000270179.1"	"lncRNA"	"AP002840.2"	NA
"ENSG00000270181"	"ENSG00000270181.3"	"protein_coding"	"BIVM-ERCC5"	100533467
"ENSG00000270182"	"ENSG00000270182.1"	"lncRNA"	"AC004080.4"	NA
"ENSG00000270184"	"ENSG00000270184.1"	"lncRNA"	"AC018695.4"	NA
"ENSG00000270185"	"ENSG00000270185.1"	"IG_D_gene"	"IGHD1OR15-1B"	NA
"ENSG00000270187"	"ENSG00000270187.1"	"IG_V_pseudogene"	"IGKV1OR2-11"	NA
"ENSG00000270188"	"ENSG00000270188.1"	"protein_coding"	"MTRNR2L11"	NA
"ENSG00000270190"	"ENSG00000270190.1"	"lncRNA"	"AC068491.3"	NA
"ENSG00000270191"	"ENSG00000270191.1"	"processed_pseudogene"	"BNIP3P31"	NA
"ENSG00000270192"	"ENSG00000270192.1"	"processed_pseudogene"	"MRPS35P3"	NA
"ENSG00000270193"	"ENSG00000270193.1"	"processed_pseudogene"	"AC009237.12"	NA
"ENSG00000270194"	"ENSG00000270194.1"	"lncRNA"	"AC097359.2"	152048
"ENSG00000270195"	"ENSG00000270195.2"	"lncRNA"	"AC016773.1"	NA
"ENSG00000270196"	"ENSG00000270196.1"	"processed_pseudogene"	"AC007255.2"	NA
"ENSG00000270200"	"ENSG00000270200.1"	"processed_pseudogene"	"AC005229.3"	NA
"ENSG00000270202"	"ENSG00000270202.1"	"processed_pseudogene"	"AP003973.1"	NA
"ENSG00000270204"	"ENSG00000270204.1"	"processed_pseudogene"	"AC020549.3"	NA
"ENSG00000270207"	"ENSG00000270207.2"	"lncRNA"	"AC077690.1"	NA
"ENSG00000270209"	"ENSG00000270209.1"	"processed_pseudogene"	"AL035411.2"	NA
"ENSG00000270210"	"ENSG00000270210.1"	"lncRNA"	"AC104695.3"	NA
"ENSG00000270212"	"ENSG00000270212.1"	"lncRNA"	"AC008738.6"	NA
"ENSG00000270218"	"ENSG00000270218.1"	"processed_pseudogene"	"AC013553.2"	NA
"ENSG00000270222"	"ENSG00000270222.1"	"processed_pseudogene"	"DUXAP11"	NA
"ENSG00000270225"	"ENSG00000270225.1"	"processed_pseudogene"	"MTCO2P22"	NA
"ENSG00000270226"	"ENSG00000270226.1"	"processed_pseudogene"	"AC006548.2"	NA
"ENSG00000270228"	"ENSG00000270228.1"	"processed_pseudogene"	"AC079880.1"	NA
"ENSG00000270230"	"ENSG00000270230.1"	"processed_pseudogene"	"MTND6P22"	NA
"ENSG00000270231"	"ENSG00000270231.4"	"transcribed_unprocessed_pseudogene"	"NBPF8"	728841
"ENSG00000270232"	"ENSG00000270232.1"	"processed_pseudogene"	"MTCYBP22"	NA
"ENSG00000270234"	"ENSG00000270234.1"	"processed_pseudogene"	"AL355333.1"	NA
"ENSG00000270236"	"ENSG00000270236.1"	"processed_pseudogene"	"AL162730.1"	NA
"ENSG00000270240"	"ENSG00000270240.2"	"lncRNA"	"AC015849.1"	NA
"ENSG00000270241"	"ENSG00000270241.1"	"processed_pseudogene"	"AC115286.1"	NA
"ENSG00000270242"	"ENSG00000270242.1"	"processed_pseudogene"	"ACTR3BP1"	NA
"ENSG00000270243"	"ENSG00000270243.1"	"processed_pseudogene"	"AC022217.4"	NA
"ENSG00000270244"	"ENSG00000270244.1"	"processed_pseudogene"	"AC104687.2"	NA
"ENSG00000270248"	"ENSG00000270248.1"	"processed_pseudogene"	"AC011468.4"	NA
"ENSG00000270249"	"ENSG00000270249.2"	"protein_coding"	"AC093668.1"	NA
"ENSG00000270251"	"ENSG00000270251.1"	"processed_pseudogene"	"AL670379.1"	NA
"ENSG00000270252"	"ENSG00000270252.1"	"IG_V_pseudogene"	"IGKV3OR2-5"	NA
"ENSG00000270255"	"ENSG00000270255.1"	"processed_pseudogene"	"AC009884.2"	NA
"ENSG00000270257"	"ENSG00000270257.1"	"processed_pseudogene"	"AC096720.1"	NA
"ENSG00000270258"	"ENSG00000270258.1"	"processed_pseudogene"	"DUXAP4"	NA
"ENSG00000270259"	"ENSG00000270259.2"	"processed_pseudogene"	"BX255925.2"	NA
"ENSG00000270264"	"ENSG00000270264.1"	"processed_pseudogene"	"NDUFB8P2"	NA
"ENSG00000270265"	"ENSG00000270265.1"	"lncRNA"	"AC104819.3"	NA
"ENSG00000270268"	"ENSG00000270268.1"	"processed_pseudogene"	"AL009028.1"	NA
"ENSG00000270269"	"ENSG00000270269.1"	"processed_pseudogene"	"IMMP1LP1"	NA
"ENSG00000270270"	"ENSG00000270270.1"	"processed_pseudogene"	"BNIP3P10"	NA
"ENSG00000270273"	"ENSG00000270273.1"	"processed_pseudogene"	"AC121334.2"	NA
"ENSG00000270275"	"ENSG00000270275.1"	"processed_pseudogene"	"TRMT112P7"	NA
"ENSG00000270276"	"ENSG00000270276.2"	"protein_coding"	"HIST2H4B"	554313
"ENSG00000270277"	"ENSG00000270277.1"	"lncRNA"	"AC009948.2"	NA
"ENSG00000270279"	"ENSG00000270279.1"	"lncRNA"	"AL132655.3"	NA
"ENSG00000270280"	"ENSG00000270280.1"	"processed_pseudogene"	"AL451086.1"	NA
"ENSG00000270281"	"ENSG00000270281.1"	"processed_pseudogene"	"AC020910.3"	NA
"ENSG00000270282"	"ENSG00000270282.1"	"processed_pseudogene"	"AL096855.2"	NA
"ENSG00000270285"	"ENSG00000270285.1"	"processed_pseudogene"	"AC124916.2"	NA
"ENSG00000270287"	"ENSG00000270287.1"	"processed_pseudogene"	"AL359704.2"	NA
"ENSG00000270289"	"ENSG00000270289.1"	"processed_pseudogene"	"AC012669.1"	NA
"ENSG00000270292"	"ENSG00000270292.1"	"processed_pseudogene"	"AC079880.2"	NA
"ENSG00000270293"	"ENSG00000270293.1"	"processed_pseudogene"	"AC025588.2"	NA
"ENSG00000270294"	"ENSG00000270294.1"	"processed_pseudogene"	"XIAPP1"	NA
"ENSG00000270296"	"ENSG00000270296.1"	"processed_pseudogene"	"STX8P1"	NA
"ENSG00000270299"	"ENSG00000270299.1"	"protein_coding"	"AL121758.1"	NA
"ENSG00000270300"	"ENSG00000270300.2"	"transcribed_processed_pseudogene"	"PHACTR2P1"	NA
"ENSG00000270301"	"ENSG00000270301.1"	"processed_pseudogene"	"AC174071.1"	NA
"ENSG00000270302"	"ENSG00000270302.1"	"lncRNA"	"AC080078.1"	NA
"ENSG00000270304"	"ENSG00000270304.1"	"processed_pseudogene"	"AC087283.1"	NA
"ENSG00000270306"	"ENSG00000270306.1"	"processed_pseudogene"	"AL158050.2"	NA
"ENSG00000270307"	"ENSG00000270307.1"	"processed_pseudogene"	"MTATP6P2"	NA
"ENSG00000270308"	"ENSG00000270308.1"	"processed_pseudogene"	"AL137843.1"	NA
"ENSG00000270313"	"ENSG00000270313.1"	"processed_pseudogene"	"COX6CP16"	NA
"ENSG00000270314"	"ENSG00000270314.1"	"processed_pseudogene"	"AC007161.2"	NA
"ENSG00000270316"	"ENSG00000270316.1"	"protein_coding"	"BORCS7-ASMT"	NA
"ENSG00000270317"	"ENSG00000270317.1"	"processed_pseudogene"	"AC004004.1"	NA
"ENSG00000270318"	"ENSG00000270318.1"	"IG_V_pseudogene"	"IGHV3OR16-11"	NA
"ENSG00000270321"	"ENSG00000270321.2"	"lncRNA"	"AC007953.2"	NA
"ENSG00000270322"	"ENSG00000270322.1"	"unprocessed_pseudogene"	"AC091167.3"	NA
"ENSG00000270323"	"ENSG00000270323.1"	"processed_pseudogene"	"AP000860.1"	NA
"ENSG00000270324"	"ENSG00000270324.1"	"processed_pseudogene"	"AC005972.1"	NA
"ENSG00000270325"	"ENSG00000270325.1"	"processed_pseudogene"	"BNIP3P9"	NA
"ENSG00000270326"	"ENSG00000270326.1"	"processed_pseudogene"	"AL021997.1"	NA
"ENSG00000270328"	"ENSG00000270328.1"	"processed_pseudogene"	"AC009597.2"	NA
"ENSG00000270330"	"ENSG00000270330.1"	"processed_pseudogene"	"AL009183.1"	NA
"ENSG00000270332"	"ENSG00000270332.2"	"lncRNA"	"SMC2-AS1"	101928550
"ENSG00000270333"	"ENSG00000270333.1"	"processed_pseudogene"	"AL390123.1"	NA
"ENSG00000270335"	"ENSG00000270335.1"	"processed_pseudogene"	"AC093159.2"	NA
"ENSG00000270336"	"ENSG00000270336.1"	"processed_pseudogene"	"AC105148.1"	NA
"ENSG00000270339"	"ENSG00000270339.3"	"protein_coding"	"PPIAL4H"	105371242
"ENSG00000270342"	"ENSG00000270342.1"	"processed_pseudogene"	"AL499605.1"	NA
"ENSG00000270343"	"ENSG00000270343.1"	"processed_pseudogene"	"UNGP3"	NA
"ENSG00000270344"	"ENSG00000270344.3"	"lncRNA"	"POC1B-AS1"	NA
"ENSG00000270347"	"ENSG00000270347.1"	"unprocessed_pseudogene"	"AC011453.2"	NA
"ENSG00000270350"	"ENSG00000270350.1"	"processed_pseudogene"	"MTND4LP5"	NA
"ENSG00000270352"	"ENSG00000270352.1"	"processed_pseudogene"	"AC022387.1"	NA
"ENSG00000270354"	"ENSG00000270354.1"	"processed_pseudogene"	"AC012368.3"	NA
"ENSG00000270356"	"ENSG00000270356.1"	"IG_V_pseudogene"	"IGHV1OR15-4"	NA
"ENSG00000270359"	"ENSG00000270359.1"	"processed_pseudogene"	"AL358335.3"	NA
"ENSG00000270361"	"ENSG00000270361.1"	"lncRNA"	"AL451085.1"	NA
"ENSG00000270362"	"ENSG00000270362.1"	"lncRNA"	"HMGN3-AS1"	100288198
"ENSG00000270367"	"ENSG00000270367.1"	"processed_pseudogene"	"AC092053.1"	NA
"ENSG00000270369"	"ENSG00000270369.1"	"processed_pseudogene"	"AL591684.3"	NA
"ENSG00000270371"	"ENSG00000270371.1"	"processed_pseudogene"	"AL122127.1"	NA
"ENSG00000270372"	"ENSG00000270372.1"	"lncRNA"	"AL162413.1"	NA
"ENSG00000270377"	"ENSG00000270377.1"	"processed_pseudogene"	"AC097639.2"	NA
"ENSG00000270378"	"ENSG00000270378.1"	"processed_pseudogene"	"AC020891.4"	NA
"ENSG00000270379"	"ENSG00000270379.6"	"protein_coding"	"HEATR9"	256957
"ENSG00000270380"	"ENSG00000270380.1"	"lncRNA"	"AL358215.1"	NA
"ENSG00000270381"	"ENSG00000270381.1"	"processed_pseudogene"	"AL138963.3"	NA
"ENSG00000270382"	"ENSG00000270382.1"	"processed_pseudogene"	"AL109918.2"	NA
"ENSG00000270384"	"ENSG00000270384.1"	"snRNA"	"U1"	NA
"ENSG00000270385"	"ENSG00000270385.1"	"processed_pseudogene"	"AC133539.1"	NA
"ENSG00000270387"	"ENSG00000270387.1"	"processed_pseudogene"	"AC115621.1"	NA
"ENSG00000270388"	"ENSG00000270388.1"	"processed_pseudogene"	"MTCO3P22"	NA
"ENSG00000270390"	"ENSG00000270390.1"	"processed_pseudogene"	"AC013444.2"	NA
"ENSG00000270392"	"ENSG00000270392.2"	"transcribed_processed_pseudogene"	"PFN1P2"	767846
"ENSG00000270393"	"ENSG00000270393.1"	"processed_pseudogene"	"AC000095.1"	NA
"ENSG00000270394"	"ENSG00000270394.4"	"protein_coding"	"MTRNR2L13"	NA
"ENSG00000270395"	"ENSG00000270395.1"	"processed_pseudogene"	"MREGP1"	NA
"ENSG00000270397"	"ENSG00000270397.1"	"processed_pseudogene"	"AL670379.2"	NA
"ENSG00000270400"	"ENSG00000270400.1"	"processed_pseudogene"	"AL512782.1"	NA
"ENSG00000270401"	"ENSG00000270401.1"	"unprocessed_pseudogene"	"AC140658.5"	NA
"ENSG00000270402"	"ENSG00000270402.1"	"processed_pseudogene"	"AC011458.1"	NA
"ENSG00000270403"	"ENSG00000270403.1"	"lncRNA"	"AP001554.1"	NA
"ENSG00000270405"	"ENSG00000270405.1"	"processed_pseudogene"	"AC104692.2"	NA
"ENSG00000270409"	"ENSG00000270409.1"	"transcribed_unprocessed_pseudogene"	"AC090950.1"	NA
"ENSG00000270411"	"ENSG00000270411.1"	"processed_pseudogene"	"AL354984.3"	NA
"ENSG00000270412"	"ENSG00000270412.1"	"lncRNA"	"AL136084.3"	NA
"ENSG00000270413"	"ENSG00000270413.1"	"processed_pseudogene"	"AL355812.1"	NA
"ENSG00000270415"	"ENSG00000270415.1"	"processed_pseudogene"	"DPPA3P3"	NA
"ENSG00000270416"	"ENSG00000270416.2"	"processed_pseudogene"	"REXO1L4P"	NA
"ENSG00000270419"	"ENSG00000270419.1"	"lncRNA"	"CAHM"	100526820
"ENSG00000270421"	"ENSG00000270421.1"	"processed_pseudogene"	"AC022022.2"	NA
"ENSG00000270422"	"ENSG00000270422.1"	"processed_pseudogene"	"AL133247.2"	NA
"ENSG00000270423"	"ENSG00000270423.1"	"processed_pseudogene"	"AP001981.1"	NA
"ENSG00000270424"	"ENSG00000270424.1"	"processed_pseudogene"	"AC145285.5"	NA
"ENSG00000270425"	"ENSG00000270425.1"	"processed_pseudogene"	"AC002487.1"	NA
"ENSG00000270426"	"ENSG00000270426.1"	"lncRNA"	"AC099343.2"	NA
"ENSG00000270427"	"ENSG00000270427.1"	"processed_pseudogene"	"NRBF2P5"	NA
"ENSG00000270429"	"ENSG00000270429.1"	"processed_pseudogene"	"KNOP1P2"	NA
"ENSG00000270430"	"ENSG00000270430.1"	"processed_pseudogene"	"AC024589.3"	NA
"ENSG00000270431"	"ENSG00000270431.1"	"processed_pseudogene"	"AC005000.2"	NA
"ENSG00000270432"	"ENSG00000270432.1"	"unprocessed_pseudogene"	"OR7E108P"	NA
"ENSG00000270433"	"ENSG00000270433.1"	"transcribed_unprocessed_pseudogene"	"H3F3AP2"	NA
"ENSG00000270434"	"ENSG00000270434.1"	"processed_pseudogene"	"AC012044.1"	NA
"ENSG00000270435"	"ENSG00000270435.1"	"processed_pseudogene"	"AC068733.2"	NA
"ENSG00000270437"	"ENSG00000270437.1"	"processed_pseudogene"	"AC009501.2"	NA
"ENSG00000270440"	"ENSG00000270440.1"	"processed_pseudogene"	"AC012175.1"	NA
"ENSG00000270441"	"ENSG00000270441.1"	"unprocessed_pseudogene"	"AC135506.1"	NA
"ENSG00000270442"	"ENSG00000270442.1"	"processed_pseudogene"	"AC008725.1"	NA
"ENSG00000270443"	"ENSG00000270443.1"	"processed_pseudogene"	"AL139344.1"	NA
"ENSG00000270444"	"ENSG00000270444.1"	"processed_pseudogene"	"AZU1P1"	NA
"ENSG00000270445"	"ENSG00000270445.1"	"processed_pseudogene"	"AC145423.1"	NA
"ENSG00000270446"	"ENSG00000270446.1"	"processed_pseudogene"	"AL136363.1"	NA
"ENSG00000270447"	"ENSG00000270447.1"	"processed_pseudogene"	"AC007179.3"	NA
"ENSG00000270449"	"ENSG00000270449.1"	"processed_pseudogene"	"AP001485.1"	NA
"ENSG00000270450"	"ENSG00000270450.1"	"IG_V_pseudogene"	"IGKV2OR2-7"	NA
"ENSG00000270451"	"ENSG00000270451.1"	"IG_D_gene"	"IGHD4OR15-4B"	NA
"ENSG00000270453"	"ENSG00000270453.1"	"processed_pseudogene"	"AC007566.2"	NA
"ENSG00000270455"	"ENSG00000270455.1"	"processed_pseudogene"	"PABPC1P5"	NA
"ENSG00000270456"	"ENSG00000270456.1"	"processed_pseudogene"	"AL670379.3"	NA
"ENSG00000270457"	"ENSG00000270457.1"	"lncRNA"	"AC093424.1"	NA
"ENSG00000270458"	"ENSG00000270458.1"	"processed_pseudogene"	"AC009779.6"	NA
"ENSG00000270460"	"ENSG00000270460.1"	"lncRNA"	"AC106900.1"	NA
"ENSG00000270462"	"ENSG00000270462.1"	"lncRNA"	"AC005034.2"	NA
"ENSG00000270467"	"ENSG00000270467.1"	"IG_V_gene"	"IGHV3OR16-12"	NA
"ENSG00000270469"	"ENSG00000270469.1"	"processed_pseudogene"	"AC006557.5"	NA
"ENSG00000270470"	"ENSG00000270470.1"	"processed_pseudogene"	"AC064872.1"	NA
"ENSG00000270472"	"ENSG00000270472.2"	"IG_V_gene"	"IGHV3OR16-9"	NA
"ENSG00000270474"	"ENSG00000270474.2"	"IG_V_pseudogene"	"IGHV3-29"	NA
"ENSG00000270475"	"ENSG00000270475.1"	"processed_pseudogene"	"AC024563.2"	NA
"ENSG00000270477"	"ENSG00000270477.1"	"processed_pseudogene"	"AL033523.2"	NA
"ENSG00000270479"	"ENSG00000270479.1"	"processed_pseudogene"	"BNIP3P37"	NA
"ENSG00000270480"	"ENSG00000270480.1"	"processed_pseudogene"	"AC073413.1"	NA
"ENSG00000270482"	"ENSG00000270482.1"	"lncRNA"	"AC026367.1"	NA
"ENSG00000270484"	"ENSG00000270484.1"	"processed_pseudogene"	"AL078595.2"	NA
"ENSG00000270487"	"ENSG00000270487.1"	"lncRNA"	"AL355297.2"	NA
"ENSG00000270488"	"ENSG00000270488.1"	"processed_pseudogene"	"AC079587.1"	NA
"ENSG00000270490"	"ENSG00000270490.1"	"processed_pseudogene"	"AC110048.1"	NA
"ENSG00000270491"	"ENSG00000270491.1"	"processed_pseudogene"	"AL359999.1"	NA
"ENSG00000270492"	"ENSG00000270492.1"	"processed_pseudogene"	"AC137695.1"	NA
"ENSG00000270493"	"ENSG00000270493.1"	"processed_pseudogene"	"AL670379.4"	NA
"ENSG00000270494"	"ENSG00000270494.1"	"processed_pseudogene"	"AL513534.3"	NA
"ENSG00000270495"	"ENSG00000270495.1"	"processed_pseudogene"	"AC008825.2"	NA
"ENSG00000270496"	"ENSG00000270496.1"	"processed_pseudogene"	"BNIP3P7"	NA
"ENSG00000270497"	"ENSG00000270497.1"	"processed_pseudogene"	"BX322635.1"	NA
"ENSG00000270499"	"ENSG00000270499.1"	"processed_pseudogene"	"MKI67P1"	NA
"ENSG00000270500"	"ENSG00000270500.1"	"processed_pseudogene"	"COX6CP4"	NA
"ENSG00000270503"	"ENSG00000270503.1"	"processed_pseudogene"	"YTHDF2P1"	NA
"ENSG00000270504"	"ENSG00000270504.1"	"lncRNA"	"AL391422.4"	NA
"ENSG00000270505"	"ENSG00000270505.1"	"IG_V_gene"	"IGHV1OR15-1"	NA
"ENSG00000270506"	"ENSG00000270506.1"	"processed_pseudogene"	"AC021646.1"	NA
"ENSG00000270507"	"ENSG00000270507.1"	"processed_pseudogene"	"AL049861.1"	NA
"ENSG00000270509"	"ENSG00000270509.1"	"processed_pseudogene"	"AL713998.2"	NA
"ENSG00000270510"	"ENSG00000270510.1"	"processed_pseudogene"	"AP000811.1"	NA
"ENSG00000270512"	"ENSG00000270512.1"	"processed_pseudogene"	"AC005377.1"	NA
"ENSG00000270513"	"ENSG00000270513.1"	"processed_pseudogene"	"AC113368.1"	NA
"ENSG00000270516"	"ENSG00000270516.1"	"processed_pseudogene"	"AC079791.1"	NA
"ENSG00000270518"	"ENSG00000270518.2"	"unprocessed_pseudogene"	"AC008626.1"	NA
"ENSG00000270521"	"ENSG00000270521.1"	"processed_pseudogene"	"AL450336.1"	NA
"ENSG00000270522"	"ENSG00000270522.1"	"lncRNA"	"AL162713.1"	NA
"ENSG00000270524"	"ENSG00000270524.1"	"processed_pseudogene"	"QTRT1P1"	NA
"ENSG00000270526"	"ENSG00000270526.1"	"processed_pseudogene"	"SNRPGP19"	NA
"ENSG00000270528"	"ENSG00000270528.1"	"processed_pseudogene"	"AC021171.1"	NA
"ENSG00000270531"	"ENSG00000270531.1"	"processed_pseudogene"	"AC022001.1"	NA
"ENSG00000270532"	"ENSG00000270532.1"	"processed_pseudogene"	"PEBP1P2"	NA
"ENSG00000270533"	"ENSG00000270533.2"	"transcribed_processed_pseudogene"	"CR382285.1"	NA
"ENSG00000270535"	"ENSG00000270535.1"	"processed_pseudogene"	"ELOCP34"	NA
"ENSG00000270538"	"ENSG00000270538.1"	"processed_pseudogene"	"AC121247.2"	NA
"ENSG00000270540"	"ENSG00000270540.1"	"lncRNA"	"AC093915.1"	NA
"ENSG00000270541"	"ENSG00000270541.1"	"processed_pseudogene"	"AC069545.1"	NA
"ENSG00000270542"	"ENSG00000270542.1"	"processed_pseudogene"	"AL356218.1"	NA
"ENSG00000270547"	"ENSG00000270547.6"	"lncRNA"	"LINC01235"	401492
"ENSG00000270549"	"ENSG00000270549.1"	"processed_pseudogene"	"AL451044.1"	NA
"ENSG00000270550"	"ENSG00000270550.1"	"IG_V_gene"	"IGHV3-30"	NA
"ENSG00000270552"	"ENSG00000270552.1"	"unprocessed_pseudogene"	"DUXAP3"	NA
"ENSG00000270553"	"ENSG00000270553.1"	"processed_pseudogene"	"AC011921.3"	NA
"ENSG00000270554"	"ENSG00000270554.1"	"processed_pseudogene"	"AC069431.2"	NA
"ENSG00000270555"	"ENSG00000270555.1"	"processed_pseudogene"	"AC211469.1"	NA
"ENSG00000270557"	"ENSG00000270557.1"	"lncRNA"	"AC013731.1"	NA
"ENSG00000270558"	"ENSG00000270558.1"	"processed_pseudogene"	"AC025449.1"	NA
"ENSG00000270560"	"ENSG00000270560.1"	"processed_pseudogene"	"APOOP1"	NA
"ENSG00000270562"	"ENSG00000270562.1"	"lncRNA"	"AC097634.1"	NA
"ENSG00000270569"	"ENSG00000270569.1"	"processed_pseudogene"	"AC068276.1"	NA
"ENSG00000270570"	"ENSG00000270570.1"	"processed_pseudogene"	"AC140113.1"	NA
"ENSG00000270571"	"ENSG00000270571.2"	"lncRNA"	"AC007681.1"	NA
"ENSG00000270574"	"ENSG00000270574.1"	"lncRNA"	"AC010680.2"	NA
"ENSG00000270575"	"ENSG00000270575.1"	"processed_pseudogene"	"AL160281.1"	NA
"ENSG00000270576"	"ENSG00000270576.1"	"processed_pseudogene"	"AC005520.4"	NA
"ENSG00000270577"	"ENSG00000270577.1"	"processed_pseudogene"	"AC006023.1"	NA
"ENSG00000270578"	"ENSG00000270578.1"	"processed_pseudogene"	"AP000787.2"	NA
"ENSG00000270580"	"ENSG00000270580.5"	"lncRNA"	"AC139256.2"	105369154
"ENSG00000270583"	"ENSG00000270583.1"	"processed_pseudogene"	"AL365400.2"	NA
"ENSG00000270584"	"ENSG00000270584.1"	"processed_pseudogene"	"AC093813.1"	NA
"ENSG00000270585"	"ENSG00000270585.1"	"processed_pseudogene"	"AL445435.1"	NA
"ENSG00000270587"	"ENSG00000270587.1"	"processed_pseudogene"	"AC046185.2"	NA
"ENSG00000270588"	"ENSG00000270588.1"	"processed_pseudogene"	"AC021749.1"	NA
"ENSG00000270589"	"ENSG00000270589.1"	"lncRNA"	"AL158163.1"	NA
"ENSG00000270591"	"ENSG00000270591.1"	"transcribed_processed_pseudogene"	"AL049840.7"	NA
"ENSG00000270593"	"ENSG00000270593.1"	"processed_pseudogene"	"AC073333.2"	NA
"ENSG00000270598"	"ENSG00000270598.1"	"processed_pseudogene"	"AL512343.1"	NA
"ENSG00000270601"	"ENSG00000270601.4"	"protein_coding"	"PRAMEF5"	343068
"ENSG00000270604"	"ENSG00000270604.5"	"lncRNA"	"HCG17"	414778
"ENSG00000270605"	"ENSG00000270605.1"	"lncRNA"	"AL353622.1"	NA
"ENSG00000270606"	"ENSG00000270606.1"	"processed_pseudogene"	"PPIAP52"	NA
"ENSG00000270607"	"ENSG00000270607.1"	"lncRNA"	"AC009549.1"	NA
"ENSG00000270610"	"ENSG00000270610.1"	"processed_pseudogene"	"AL160191.2"	NA
"ENSG00000270611"	"ENSG00000270611.1"	"processed_pseudogene"	"AC006363.1"	NA
"ENSG00000270612"	"ENSG00000270612.1"	"processed_pseudogene"	"AC112191.3"	NA
"ENSG00000270614"	"ENSG00000270614.1"	"processed_pseudogene"	"AC011451.2"	NA
"ENSG00000270615"	"ENSG00000270615.1"	"processed_pseudogene"	"SGO1P1"	NA
"ENSG00000270617"	"ENSG00000270617.1"	"protein_coding"	"URGCP-MRPS24"	100534592
"ENSG00000270618"	"ENSG00000270618.1"	"unprocessed_pseudogene"	"AL160237.3"	NA
"ENSG00000270619"	"ENSG00000270619.1"	"processed_pseudogene"	"AL391358.1"	NA
"ENSG00000270620"	"ENSG00000270620.1"	"unprocessed_pseudogene"	"AL034555.1"	NA
"ENSG00000270623"	"ENSG00000270623.1"	"processed_pseudogene"	"SPCS2P2"	NA
"ENSG00000270624"	"ENSG00000270624.1"	"processed_pseudogene"	"AC008555.3"	NA
"ENSG00000270625"	"ENSG00000270625.1"	"processed_pseudogene"	"AC004835.2"	NA
"ENSG00000270627"	"ENSG00000270627.1"	"processed_pseudogene"	"AL592221.1"	NA
"ENSG00000270629"	"ENSG00000270629.6"	"protein_coding"	"NBPF14"	25832
"ENSG00000270631"	"ENSG00000270631.1"	"processed_pseudogene"	"AL592436.2"	NA
"ENSG00000270632"	"ENSG00000270632.1"	"processed_pseudogene"	"AL356575.1"	NA
"ENSG00000270634"	"ENSG00000270634.1"	"processed_pseudogene"	"AC005518.2"	NA
"ENSG00000270638"	"ENSG00000270638.1"	"lncRNA"	"AL023806.1"	NA
"ENSG00000270639"	"ENSG00000270639.1"	"processed_pseudogene"	"ECM1P1"	NA
"ENSG00000270640"	"ENSG00000270640.1"	"lncRNA"	"AC104695.4"	NA
"ENSG00000270641"	"ENSG00000270641.1"	"lncRNA"	"TSIX"	9383
"ENSG00000270646"	"ENSG00000270646.1"	"processed_pseudogene"	"AL670379.5"	NA
"ENSG00000270647"	"ENSG00000270647.6"	"protein_coding"	"TAF15"	8148
"ENSG00000270648"	"ENSG00000270648.1"	"processed_pseudogene"	"CYP2C61P"	NA
"ENSG00000270652"	"ENSG00000270652.1"	"processed_pseudogene"	"DPRXP5"	NA
"ENSG00000270654"	"ENSG00000270654.1"	"processed_pseudogene"	"NUTF2P8"	NA
"ENSG00000270655"	"ENSG00000270655.1"	"processed_pseudogene"	"AL031320.1"	NA
"ENSG00000270659"	"ENSG00000270659.1"	"lncRNA"	"AC079610.1"	NA
"ENSG00000270661"	"ENSG00000270661.1"	"lncRNA"	"Z99289.2"	NA
"ENSG00000270664"	"ENSG00000270664.1"	"processed_pseudogene"	"AC010900.2"	NA
"ENSG00000270665"	"ENSG00000270665.1"	"processed_pseudogene"	"HNRNPA1P67"	NA
"ENSG00000270666"	"ENSG00000270666.1"	"processed_pseudogene"	"AL021918.1"	NA
"ENSG00000270669"	"ENSG00000270669.1"	"processed_pseudogene"	"AC008638.3"	NA
"ENSG00000270670"	"ENSG00000270670.1"	"processed_pseudogene"	"MARK2P16"	NA
"ENSG00000270672"	"ENSG00000270672.1"	"protein_coding"	"MTRNR2L6"	100463482
"ENSG00000270673"	"ENSG00000270673.1"	"lncRNA"	"YTHDF3-AS1"	101410533
"ENSG00000270677"	"ENSG00000270677.1"	"processed_pseudogene"	"AC007363.1"	NA
"ENSG00000270678"	"ENSG00000270678.1"	"processed_pseudogene"	"AL670379.6"	NA
"ENSG00000270679"	"ENSG00000270679.1"	"processed_pseudogene"	"AC138473.1"	NA
"ENSG00000270680"	"ENSG00000270680.1"	"processed_pseudogene"	"AL596092.1"	NA
"ENSG00000270681"	"ENSG00000270681.1"	"lncRNA"	"AC095055.1"	NA
"ENSG00000270682"	"ENSG00000270682.1"	"processed_pseudogene"	"AP003357.1"	NA
"ENSG00000270683"	"ENSG00000270683.1"	"processed_pseudogene"	"FAM71BP1"	NA
"ENSG00000270685"	"ENSG00000270685.1"	"IG_V_pseudogene"	"IGHV1OR15-6"	NA
"ENSG00000270688"	"ENSG00000270688.1"	"processed_pseudogene"	"AL137849.1"	NA
"ENSG00000270689"	"ENSG00000270689.1"	"processed_pseudogene"	"BUD13P1"	NA
"ENSG00000270690"	"ENSG00000270690.1"	"processed_pseudogene"	"AC105129.3"	NA
"ENSG00000270691"	"ENSG00000270691.1"	"processed_pseudogene"	"AL161912.3"	NA
