id	ensembl_gene_id	biotype	hgnc_symbol	entrezgene_id
ENSG00000179071	ENSG00000179071.5	protein_coding	CCDC89	220388
ENSG00000179085	ENSG00000179085.7	protein_coding	DPM3	54344
ENSG00000179088	ENSG00000179088.14	protein_coding	C12orf42	374470
ENSG00000179091	ENSG00000179091.5	protein_coding	CYC1	1537
ENSG00000179094	ENSG00000179094.16	protein_coding	PER1	5187
ENSG00000179097	ENSG00000179097.5	protein_coding	HTR1F	3355
ENSG00000179104	ENSG00000179104.9	protein_coding	TMTC2	160335
ENSG00000179111	ENSG00000179111.9	protein_coding	HES7	84667
ENSG00000179115	ENSG00000179115.11	protein_coding	FARSA	2193
ENSG00000179119	ENSG00000179119.15	protein_coding	SPTY2D1	144108
ENSG00000179133	ENSG00000179133.14	protein_coding	C10orf67	256815
ENSG00000179134	ENSG00000179134.15	protein_coding	SAMD4B	55095
ENSG00000179144	ENSG00000179144.5	protein_coding	GIMAP7	168537
ENSG00000179148	ENSG00000179148.9	protein_coding	ALOXE3	59344
ENSG00000179151	ENSG00000179151.13	protein_coding	EDC3	80153
ENSG00000179152	ENSG00000179152.20	protein_coding	TCAIM	285343
ENSG00000179163	ENSG00000179163.11	protein_coding	FUCA1	2517
ENSG00000179168	ENSG00000179168.15	protein_coding	GGN	199720
ENSG00000179178	ENSG00000179178.11	protein_coding	TMEM125	128218
ENSG00000179195	ENSG00000179195.16	protein_coding	ZNF664	144348
ENSG00000179218	ENSG00000179218.13	protein_coding	CALR	811
ENSG00000179222	ENSG00000179222.17	protein_coding	MAGED1	9500
ENSG00000179240	ENSG00000179240.11	protein_coding	GVQW3	100506127
ENSG00000179241	ENSG00000179241.13	protein_coding	LDLRAD3	143458
ENSG00000179242	ENSG00000179242.16	protein_coding	CDH4	1002
ENSG00000179256	ENSG00000179256.2	protein_coding	SMCO3	440087
ENSG00000179262	ENSG00000179262.10	protein_coding	RAD23A	5886
ENSG00000179271	ENSG00000179271.3	protein_coding	GADD45GIP1	90480
ENSG00000179284	ENSG00000179284.5	protein_coding	DAND5	199699
ENSG00000179292	ENSG00000179292.5	protein_coding	TMEM151A	256472
ENSG00000179295	ENSG00000179295.17	protein_coding	PTPN11	5781
ENSG00000179299	ENSG00000179299.17	protein_coding	NSUN7	79730
ENSG00000179314	ENSG00000179314.14	protein_coding	WSCD1	23302
ENSG00000179331	ENSG00000179331.3	protein_coding	RAB39A	54734
ENSG00000179335	ENSG00000179335.18	protein_coding	CLK3	1198
ENSG00000179344	ENSG00000179344.16	protein_coding	HLA-DQB1	3119
ENSG00000179348	ENSG00000179348.11	protein_coding	GATA2	2624
ENSG00000179364	ENSG00000179364.13	protein_coding	PACS2	23241
ENSG00000179387	ENSG00000179387.10	protein_coding	ELMOD2	255520
ENSG00000179388	ENSG00000179388.9	protein_coding	EGR3	1960
ENSG00000179397	ENSG00000179397.18	protein_coding	CATSPERE	257044
ENSG00000179403	ENSG00000179403.12	protein_coding	VWA1	64856
ENSG00000179406	ENSG00000179406.8	lncRNA	LINC00174	285908
ENSG00000179409	ENSG00000179409.11	protein_coding	GEMIN4	50628
ENSG00000179431	ENSG00000179431.7	protein_coding	FJX1	24147
ENSG00000179454	ENSG00000179454.13	protein_coding	KLHL28	54813
ENSG00000179456	ENSG00000179456.10	protein_coding	ZBTB18	10472
ENSG00000179476	ENSG00000179476.8	protein_coding	C14orf28	122525
ENSG00000179477	ENSG00000179477.11	protein_coding	ALOX12B	242
ENSG00000179523	ENSG00000179523.5	lncRNA	EIF3J-DT	645212
ENSG00000179526	ENSG00000179526.17	protein_coding	SHARPIN	81858
ENSG00000179532	ENSG00000179532.12	protein_coding	DNHD1	144132
ENSG00000179542	ENSG00000179542.16	protein_coding	SLITRK4	139065
ENSG00000179546	ENSG00000179546.4	protein_coding	HTR1D	3352
ENSG00000179562	ENSG00000179562.3	protein_coding	GCC1	79571
ENSG00000179583	ENSG00000179583.19	protein_coding	CIITA	4261
ENSG00000179588	ENSG00000179588.9	protein_coding	ZFPM1	161882
ENSG00000179593	ENSG00000179593.16	protein_coding	ALOX15B	247
ENSG00000179598	ENSG00000179598.6	protein_coding	PLD6	201164
ENSG00000179603	ENSG00000179603.17	protein_coding	GRM8	2918
ENSG00000179604	ENSG00000179604.10	protein_coding	CDC42EP4	23580
ENSG00000179627	ENSG00000179627.10	protein_coding	ZBTB42	100128927
ENSG00000179630	ENSG00000179630.11	protein_coding	LACC1	144811
ENSG00000179632	ENSG00000179632.10	protein_coding	MAF1	84232
ENSG00000179639	ENSG00000179639.10	protein_coding	FCER1A	2205
ENSG00000179674	ENSG00000179674.4	protein_coding	ARL14	80117
ENSG00000179698	ENSG00000179698.14	protein_coding	WDR97	340390
ENSG00000179715	ENSG00000179715.13	protein_coding	PCED1B	91523
ENSG00000179743	ENSG00000179743.4	lncRNA	AL450998.2	729614
ENSG00000179761	ENSG00000179761.12	protein_coding	PIPOX	51268
ENSG00000179772	ENSG00000179772.8	protein_coding	FOXS1	2307
ENSG00000179774	ENSG00000179774.9	protein_coding	ATOH7	220202
ENSG00000179776	ENSG00000179776.19	protein_coding	CDH5	1003
ENSG00000179818	ENSG00000179818.14	lncRNA	PCBP1-AS1	400960
ENSG00000179820	ENSG00000179820.16	protein_coding	MYADM	91663
ENSG00000179832	ENSG00000179832.17	protein_coding	MROH1	727957
ENSG00000179833	ENSG00000179833.4	protein_coding	SERTAD2	9792
ENSG00000179841	ENSG00000179841.8	protein_coding	AKAP5	9495
ENSG00000179846	ENSG00000179846.9	protein_coding	NKPD1	284353
ENSG00000179855	ENSG00000179855.8	protein_coding	GIPC3	126326
ENSG00000179859	ENSG00000179859.9	protein_coding	RNF227	284023
ENSG00000179862	ENSG00000179862.7	protein_coding	CITED4	163732
ENSG00000179869	ENSG00000179869.15	protein_coding	ABCA13	154664
ENSG00000179873	ENSG00000179873.14	protein_coding	NLRP11	204801
ENSG00000179886	ENSG00000179886.6	protein_coding	TIGD5	84948
ENSG00000179889	ENSG00000179889.19	protein_coding	PDXDC1	23042
ENSG00000179902	ENSG00000179902.12	protein_coding	C1orf194	127003
ENSG00000179909	ENSG00000179909.15	protein_coding	ZNF154	7710
ENSG00000179912	ENSG00000179912.20	protein_coding	R3HDM2	22864
ENSG00000179913	ENSG00000179913.11	protein_coding	B3GNT3	10331
ENSG00000179914	ENSG00000179914.5	protein_coding	ITLN1	55600
ENSG00000179915	ENSG00000179915.23	protein_coding	NRXN1	9378
ENSG00000179918	ENSG00000179918.19	protein_coding	SEPHS2	22928
ENSG00000179921	ENSG00000179921.15	protein_coding	GPBAR1	151306
ENSG00000179922	ENSG00000179922.5	protein_coding	ZNF784	147808
ENSG00000179933	ENSG00000179933.6	protein_coding	C14orf119	55017
ENSG00000179934	ENSG00000179934.7	protein_coding	CCR8	1237
ENSG00000179935	ENSG00000179935.10	lncRNA	LINC00652	NA
ENSG00000179941	ENSG00000179941.9	protein_coding	BBS10	79738
ENSG00000179943	ENSG00000179943.8	protein_coding	FIZ1	84922
ENSG00000179950	ENSG00000179950.14	protein_coding	PUF60	22827
ENSG00000179954	ENSG00000179954.16	protein_coding	SSC5D	284297
ENSG00000179958	ENSG00000179958.9	protein_coding	DCTPP1	79077
ENSG00000179965	ENSG00000179965.12	protein_coding	ZNF771	51333
ENSG00000179981	ENSG00000179981.10	protein_coding	TSHZ1	10194
ENSG00000179988	ENSG00000179988.14	protein_coding	PSTK	118672
ENSG00000180008	ENSG00000180008.9	protein_coding	SOCS4	122809
ENSG00000180011	ENSG00000180011.7	protein_coding	ZADH2	284273
ENSG00000180035	ENSG00000180035.12	protein_coding	ZNF48	197407
ENSG00000180044	ENSG00000180044.5	protein_coding	C3orf80	401097
ENSG00000180061	ENSG00000180061.10	protein_coding	TMEM150B	284417
ENSG00000180066	ENSG00000180066.9	lncRNA	C10orf91	NA
ENSG00000180071	ENSG00000180071.20	protein_coding	ANKRD18A	253650
ENSG00000180089	ENSG00000180089.5	protein_coding	TMEM86B	255043
ENSG00000180096	ENSG00000180096.12	protein_coding	SEPTIN1	1731
ENSG00000180098	ENSG00000180098.9	protein_coding	TRNAU1AP	54952
ENSG00000180104	ENSG00000180104.16	protein_coding	EXOC3	11336
ENSG00000180113	ENSG00000180113.16	protein_coding	TDRD6	221400
ENSG00000180139	ENSG00000180139.11	lncRNA	ACTA2-AS1	NA
ENSG00000180155	ENSG00000180155.20	protein_coding	LYNX1	66004
ENSG00000180176	ENSG00000180176.14	protein_coding	TH	7054
ENSG00000180182	ENSG00000180182.11	protein_coding	MED14	9282
ENSG00000180185	ENSG00000180185.11	protein_coding	FAHD1	81889
ENSG00000180190	ENSG00000180190.11	protein_coding	TDRP	157695
ENSG00000180198	ENSG00000180198.16	protein_coding	RCC1	1104
ENSG00000180209	ENSG00000180209.12	protein_coding	MYLPF	29895
ENSG00000180210	ENSG00000180210.14	protein_coding	F2	2147
ENSG00000180228	ENSG00000180228.13	protein_coding	PRKRA	8575
ENSG00000180233	ENSG00000180233.11	protein_coding	ZNRF2	223082
ENSG00000180245	ENSG00000180245.6	protein_coding	RRH	10692
ENSG00000180257	ENSG00000180257.13	protein_coding	ZNF816	125893
ENSG00000180263	ENSG00000180263.14	protein_coding	FGD6	55785
ENSG00000180304	ENSG00000180304.14	protein_coding	OAZ2	4947
ENSG00000180316	ENSG00000180316.12	protein_coding	PNPLA1	285848
ENSG00000180329	ENSG00000180329.14	protein_coding	CCDC43	124808
ENSG00000180336	ENSG00000180336.18	protein_coding	MEIOC	284071
ENSG00000180340	ENSG00000180340.7	protein_coding	FZD2	2535
ENSG00000180346	ENSG00000180346.3	protein_coding	TIGD2	166815
ENSG00000180347	ENSG00000180347.13	protein_coding	ITPRID1	223075
ENSG00000180353	ENSG00000180353.11	protein_coding	HCLS1	3059
ENSG00000180354	ENSG00000180354.16	protein_coding	MTURN	222166
ENSG00000180357	ENSG00000180357.9	protein_coding	ZNF609	23060
ENSG00000180370	ENSG00000180370.10	protein_coding	PAK2	5062
ENSG00000180376	ENSG00000180376.17	protein_coding	CCDC66	285331
ENSG00000180398	ENSG00000180398.12	protein_coding	MCFD2	90411
ENSG00000180423	ENSG00000180423.4	protein_coding	HARBI1	283254
ENSG00000180425	ENSG00000180425.11	protein_coding	C11orf71	54494
ENSG00000180447	ENSG00000180447.7	protein_coding	GAS1	2619
ENSG00000180448	ENSG00000180448.10	protein_coding	ARHGAP45	23526
ENSG00000180479	ENSG00000180479.14	protein_coding	ZNF571	51276
ENSG00000180488	ENSG00000180488.15	protein_coding	MIGA1	374986
ENSG00000180525	ENSG00000180525.12	protein_coding	PRR26	414235
ENSG00000180530	ENSG00000180530.11	protein_coding	NRIP1	8204
ENSG00000180537	ENSG00000180537.13	protein_coding	RNF182	221687
ENSG00000180543	ENSG00000180543.5	protein_coding	TSPYL5	85453
ENSG00000180549	ENSG00000180549.7	protein_coding	FUT7	2529
ENSG00000180573	ENSG00000180573.9	protein_coding	HIST1H2AC	8334
ENSG00000180592	ENSG00000180592.17	protein_coding	SKIDA1	387640
ENSG00000180596	ENSG00000180596.7	protein_coding	HIST1H2BC	8347
ENSG00000180611	ENSG00000180611.7	protein_coding	MB21D2	151963
ENSG00000180616	ENSG00000180616.9	protein_coding	SSTR2	6752
ENSG00000180626	ENSG00000180626.10	protein_coding	ZNF594	84622
ENSG00000180628	ENSG00000180628.15	protein_coding	PCGF5	84333
ENSG00000180638	ENSG00000180638.17	protein_coding	SLC47A2	146802
ENSG00000180644	ENSG00000180644.8	protein_coding	PRF1	5551
ENSG00000180667	ENSG00000180667.10	protein_coding	YOD1	55432
ENSG00000180694	ENSG00000180694.14	protein_coding	TMEM64	169200
ENSG00000180712	ENSG00000180712.4	lncRNA	LINC02363	NA
ENSG00000180720	ENSG00000180720.7	protein_coding	CHRM4	1132
ENSG00000180730	ENSG00000180730.4	protein_coding	SHISA2	387914
ENSG00000180739	ENSG00000180739.14	protein_coding	S1PR5	53637
ENSG00000180745	ENSG00000180745.5	protein_coding	CLRN3	119467
ENSG00000180758	ENSG00000180758.12	protein_coding	GPR157	80045
ENSG00000180767	ENSG00000180767.10	protein_coding	CHST13	166012
ENSG00000180769	ENSG00000180769.10	lncRNA	WDFY3-AS2	404201
ENSG00000180773	ENSG00000180773.15	protein_coding	SLC36A4	120103
ENSG00000180776	ENSG00000180776.15	protein_coding	ZDHHC20	253832
ENSG00000180785	ENSG00000180785.10	protein_coding	OR51E1	143503
ENSG00000180787	ENSG00000180787.6	protein_coding	ZFP3	124961
ENSG00000180801	ENSG00000180801.14	protein_coding	ARSJ	79642
ENSG00000180806	ENSG00000180806.5	protein_coding	HOXC9	3225
ENSG00000180817	ENSG00000180817.12	protein_coding	PPA1	5464
ENSG00000180822	ENSG00000180822.11	protein_coding	PSMG4	389362
ENSG00000180828	ENSG00000180828.3	protein_coding	BHLHE22	27319
ENSG00000180846	ENSG00000180846.8	lncRNA	CSNK1G2-AS1	255193
ENSG00000180869	ENSG00000180869.4	lncRNA	LINC01555	439927
ENSG00000180871	ENSG00000180871.8	protein_coding	CXCR2	3579
ENSG00000180875	ENSG00000180875.5	protein_coding	GREM2	64388
ENSG00000180878	ENSG00000180878.3	protein_coding	C11orf42	160298
ENSG00000180879	ENSG00000180879.14	protein_coding	SSR4	6748
ENSG00000180881	ENSG00000180881.19	protein_coding	CAPS2	84698
ENSG00000180884	ENSG00000180884.10	protein_coding	ZNF792	126375
ENSG00000180891	ENSG00000180891.13	protein_coding	CUEDC1	404093
ENSG00000180900	ENSG00000180900.19	protein_coding	SCRIB	23513
ENSG00000180901	ENSG00000180901.11	protein_coding	KCTD2	23510
ENSG00000180902	ENSG00000180902.18	protein_coding	D2HGDH	728294
ENSG00000180914	ENSG00000180914.10	protein_coding	OXTR	5021
ENSG00000180917	ENSG00000180917.17	protein_coding	CMTR2	55783
ENSG00000180921	ENSG00000180921.7	protein_coding	FAM83H	286077
ENSG00000180938	ENSG00000180938.6	protein_coding	ZNF572	137209
ENSG00000180953	ENSG00000180953.11	protein_coding	AC015871.1	NA
ENSG00000180957	ENSG00000180957.18	protein_coding	PITPNB	23760
ENSG00000180964	ENSG00000180964.17	protein_coding	TCEAL8	90843
ENSG00000180979	ENSG00000180979.10	protein_coding	LRRC57	255252
ENSG00000180992	ENSG00000180992.7	protein_coding	MRPL14	64928
ENSG00000180998	ENSG00000180998.12	protein_coding	GPR137C	283554
ENSG00000180999	ENSG00000180999.11	protein_coding	C1orf105	92346
ENSG00000181004	ENSG00000181004.10	protein_coding	BBS12	166379
ENSG00000181007	ENSG00000181007.9	protein_coding	ZFP82	284406
ENSG00000181016	ENSG00000181016.9	protein_coding	LSMEM1	286006
ENSG00000181019	ENSG00000181019.13	protein_coding	NQO1	1728
ENSG00000181026	ENSG00000181026.15	protein_coding	AEN	64782
ENSG00000181027	ENSG00000181027.11	protein_coding	FKRP	79147
ENSG00000181031	ENSG00000181031.16	protein_coding	RPH3AL	9501
ENSG00000181035	ENSG00000181035.14	protein_coding	SLC25A42	284439
ENSG00000181038	ENSG00000181038.13	protein_coding	METTL23	124512
ENSG00000181045	ENSG00000181045.15	protein_coding	SLC26A11	284129
ENSG00000181061	ENSG00000181061.13	protein_coding	HIGD1A	25994
ENSG00000181085	ENSG00000181085.15	protein_coding	MAPK15	225689
ENSG00000181090	ENSG00000181090.21	protein_coding	EHMT1	79813
ENSG00000181097	ENSG00000181097.5	lncRNA	AC105219.1	NA
ENSG00000181104	ENSG00000181104.7	protein_coding	F2R	2149
ENSG00000181135	ENSG00000181135.16	protein_coding	ZNF707	101928160
ENSG00000181143	ENSG00000181143.15	protein_coding	MUC16	94025
ENSG00000181163	ENSG00000181163.13	protein_coding	NPM1	4869
ENSG00000181191	ENSG00000181191.11	protein_coding	PJA1	64219
ENSG00000181192	ENSG00000181192.12	protein_coding	DHTKD1	55526
ENSG00000181218	ENSG00000181218.5	protein_coding	HIST3H2A	92815
ENSG00000181220	ENSG00000181220.17	protein_coding	ZNF746	155061
ENSG00000181222	ENSG00000181222.16	protein_coding	POLR2A	5430
ENSG00000181234	ENSG00000181234.9	protein_coding	TMEM132C	92293
ENSG00000181240	ENSG00000181240.14	protein_coding	SLC25A41	284427
ENSG00000181264	ENSG00000181264.8	protein_coding	TLCD5	219902
ENSG00000181274	ENSG00000181274.7	protein_coding	FRAT2	23401
ENSG00000181284	ENSG00000181284.3	protein_coding	TMEM102	284114
ENSG00000181291	ENSG00000181291.7	protein_coding	TMEM132E	124842
ENSG00000181322	ENSG00000181322.14	protein_coding	NME9	347736
ENSG00000181350	ENSG00000181350.12	protein_coding	LRRC75A	388341
ENSG00000181374	ENSG00000181374.8	protein_coding	CCL13	6357
ENSG00000181378	ENSG00000181378.14	protein_coding	CFAP65	255101
ENSG00000181381	ENSG00000181381.13	protein_coding	DDX60L	91351
ENSG00000181392	ENSG00000181392.17	protein_coding	SYNE4	163183
ENSG00000181396	ENSG00000181396.13	protein_coding	OGFOD3	79701
ENSG00000181409	ENSG00000181409.14	protein_coding	AATK	9625
ENSG00000181418	ENSG00000181418.8	protein_coding	DDN	23109
ENSG00000181444	ENSG00000181444.13	protein_coding	ZNF467	168544
ENSG00000181449	ENSG00000181449.4	protein_coding	SOX2	6657
ENSG00000181450	ENSG00000181450.18	protein_coding	ZNF678	339500
ENSG00000181458	ENSG00000181458.10	protein_coding	TMEM45A	55076
ENSG00000181467	ENSG00000181467.5	protein_coding	RAP2B	5912
ENSG00000181472	ENSG00000181472.5	protein_coding	ZBTB2	57621
ENSG00000181481	ENSG00000181481.14	protein_coding	RNF135	84282
ENSG00000181513	ENSG00000181513.14	protein_coding	ACBD4	79777
ENSG00000181523	ENSG00000181523.13	protein_coding	SGSH	6448
ENSG00000181541	ENSG00000181541.6	protein_coding	MAB21L2	10586
ENSG00000181544	ENSG00000181544.15	protein_coding	FANCB	2187
ENSG00000181555	ENSG00000181555.20	protein_coding	SETD2	29072
ENSG00000181577	ENSG00000181577.16	protein_coding	C6orf223	NA
ENSG00000181585	ENSG00000181585.6	protein_coding	TMIE	259236
ENSG00000181588	ENSG00000181588.16	protein_coding	MEX3D	399664
ENSG00000181610	ENSG00000181610.13	protein_coding	MRPS23	51649
ENSG00000181617	ENSG00000181617.6	protein_coding	FDCSP	260436
ENSG00000181619	ENSG00000181619.11	protein_coding	GPR135	64582
ENSG00000181631	ENSG00000181631.7	protein_coding	P2RY13	53829
ENSG00000181634	ENSG00000181634.8	protein_coding	TNFSF15	9966
ENSG00000181638	ENSG00000181638.18	protein_coding	ZFP41	286128
ENSG00000181649	ENSG00000181649.8	protein_coding	PHLDA2	7262
ENSG00000181652	ENSG00000181652.19	protein_coding	ATG9B	285973
ENSG00000181666	ENSG00000181666.18	protein_coding	ZNF875	284459
ENSG00000181690	ENSG00000181690.8	protein_coding	PLAG1	5324
ENSG00000181704	ENSG00000181704.12	protein_coding	YIPF6	286451
ENSG00000181722	ENSG00000181722.16	protein_coding	ZBTB20	26137
ENSG00000181744	ENSG00000181744.8	protein_coding	DIPK2A	205428
ENSG00000181751	ENSG00000181751.10	protein_coding	C5orf30	90355
ENSG00000181754	ENSG00000181754.7	protein_coding	AMIGO1	57463
ENSG00000181773	ENSG00000181773.7	protein_coding	GPR3	2827
ENSG00000181778	ENSG00000181778.4	protein_coding	TMEM252	169693
ENSG00000181781	ENSG00000181781.9	protein_coding	ODF3L2	284451
ENSG00000181788	ENSG00000181788.4	protein_coding	SIAH2	6478
ENSG00000181789	ENSG00000181789.14	protein_coding	COPG1	22820
ENSG00000181790	ENSG00000181790.11	protein_coding	ADGRB1	575
ENSG00000181798	ENSG00000181798.3	lncRNA	LINC00471	151477
ENSG00000181800	ENSG00000181800.6	lncRNA	CELF2-AS1	414196
ENSG00000181804	ENSG00000181804.15	protein_coding	SLC9A9	285195
ENSG00000181817	ENSG00000181817.6	protein_coding	LSM10	84967
ENSG00000181826	ENSG00000181826.10	protein_coding	RELL1	768211
ENSG00000181827	ENSG00000181827.14	protein_coding	RFX7	64864
ENSG00000181830	ENSG00000181830.8	protein_coding	SLC35C1	55343
ENSG00000181847	ENSG00000181847.12	protein_coding	TIGIT	201633
ENSG00000181852	ENSG00000181852.18	protein_coding	RNF41	10193
ENSG00000181856	ENSG00000181856.15	protein_coding	SLC2A4	6517
ENSG00000181873	ENSG00000181873.13	protein_coding	IBA57	200205
ENSG00000181885	ENSG00000181885.18	protein_coding	CLDN7	1366
ENSG00000181894	ENSG00000181894.15	protein_coding	ZNF329	79673
ENSG00000181896	ENSG00000181896.12	protein_coding	ZNF101	94039
ENSG00000181904	ENSG00000181904.9	protein_coding	C5orf24	134553
ENSG00000181908	ENSG00000181908.5	lncRNA	LINC02724	100996455
ENSG00000181915	ENSG00000181915.5	protein_coding	ADO	84890
ENSG00000181924	ENSG00000181924.7	protein_coding	COA4	51287
ENSG00000181929	ENSG00000181929.13	protein_coding	PRKAG1	5571
ENSG00000181938	ENSG00000181938.13	protein_coding	GINS3	64785
ENSG00000181982	ENSG00000181982.18	protein_coding	CCDC149	91050
ENSG00000181991	ENSG00000181991.16	protein_coding	MRPS11	64963
ENSG00000182004	ENSG00000182004.13	protein_coding	SNRPE	6635
ENSG00000182010	ENSG00000182010.11	protein_coding	RTKN2	219790
ENSG00000182013	ENSG00000182013.18	protein_coding	PNMA8A	55228
ENSG00000182022	ENSG00000182022.18	protein_coding	CHST15	51363
ENSG00000182054	ENSG00000182054.9	protein_coding	IDH2	3418
ENSG00000182057	ENSG00000182057.5	lncRNA	OGFRP1	NA
ENSG00000182087	ENSG00000182087.14	protein_coding	TMEM259	91304
ENSG00000182093	ENSG00000182093.16	protein_coding	GET1	7485
ENSG00000182095	ENSG00000182095.14	protein_coding	TNRC18	84629
ENSG00000182103	ENSG00000182103.5	protein_coding	FAM181B	220382
ENSG00000182107	ENSG00000182107.7	protein_coding	TMEM30B	161291
ENSG00000182108	ENSG00000182108.11	protein_coding	DEXI	28955
ENSG00000182117	ENSG00000182117.5	protein_coding	NOP10	55505
ENSG00000182118	ENSG00000182118.8	protein_coding	FAM89A	375061
ENSG00000182134	ENSG00000182134.16	protein_coding	TDRKH	11022
ENSG00000182141	ENSG00000182141.10	protein_coding	ZNF708	7562
ENSG00000182149	ENSG00000182149.21	protein_coding	IST1	9798
ENSG00000182150	ENSG00000182150.16	protein_coding	ERCC6L2	375748
ENSG00000182154	ENSG00000182154.8	protein_coding	MRPL41	64975
ENSG00000182158	ENSG00000182158.15	protein_coding	CREB3L2	64764
ENSG00000182165	ENSG00000182165.18	lncRNA	TP53TG1	NA
ENSG00000182168	ENSG00000182168.15	protein_coding	UNC5C	8633
ENSG00000182173	ENSG00000182173.13	protein_coding	TSEN54	283989
ENSG00000182175	ENSG00000182175.14	protein_coding	RGMA	56963
ENSG00000182179	ENSG00000182179.13	protein_coding	UBA7	7318
ENSG00000182180	ENSG00000182180.14	protein_coding	MRPS16	51021
ENSG00000182183	ENSG00000182183.15	protein_coding	SHISAL2A	348378
ENSG00000182185	ENSG00000182185.18	protein_coding	RAD51B	5890
ENSG00000182195	ENSG00000182195.9	protein_coding	LDOC1	23641
ENSG00000182197	ENSG00000182197.11	protein_coding	EXT1	2131
ENSG00000182199	ENSG00000182199.11	protein_coding	SHMT2	6472
ENSG00000182208	ENSG00000182208.14	protein_coding	MOB2	81532
ENSG00000182218	ENSG00000182218.9	protein_coding	HHIPL1	84439
ENSG00000182220	ENSG00000182220.15	protein_coding	ATP6AP2	10159
ENSG00000182240	ENSG00000182240.16	protein_coding	BACE2	25825
ENSG00000182247	ENSG00000182247.10	protein_coding	UBE2E2	7325
ENSG00000182253	ENSG00000182253.15	protein_coding	SYNM	23336
ENSG00000182257	ENSG00000182257.8	lncRNA	PRR34	NA
ENSG00000182263	ENSG00000182263.14	protein_coding	FIGN	55137
ENSG00000182264	ENSG00000182264.9	protein_coding	IZUMO1	284359
ENSG00000182272	ENSG00000182272.12	protein_coding	B4GALNT4	338707
ENSG00000182287	ENSG00000182287.15	protein_coding	AP1S2	8905
ENSG00000182307	ENSG00000182307.14	protein_coding	C8orf33	65265
ENSG00000182308	ENSG00000182308.7	protein_coding	DCAF4L1	285429
ENSG00000182310	ENSG00000182310.14	protein_coding	SPACA6	147650
ENSG00000182318	ENSG00000182318.6	protein_coding	ZSCAN22	342945
ENSG00000182324	ENSG00000182324.6	protein_coding	KCNJ14	3770
ENSG00000182325	ENSG00000182325.11	protein_coding	FBXL6	26233
ENSG00000182326	ENSG00000182326.15	protein_coding	C1S	716
ENSG00000182327	ENSG00000182327.8	protein_coding	GLTPD2	388323
ENSG00000182329	ENSG00000182329.14	protein_coding	KIAA2012	100652824
ENSG00000182352	ENSG00000182352.8	lncRNA	C17orf77	146723
ENSG00000182359	ENSG00000182359.15	protein_coding	KBTBD3	143879
ENSG00000182362	ENSG00000182362.14	protein_coding	YBEY	54059
ENSG00000182372	ENSG00000182372.9	protein_coding	CLN8	2055
ENSG00000182379	ENSG00000182379.10	protein_coding	NXPH4	11247
ENSG00000182389	ENSG00000182389.19	protein_coding	CACNB4	785
ENSG00000182400	ENSG00000182400.15	protein_coding	TRAPPC6B	122553
ENSG00000182405	ENSG00000182405.6	protein_coding	PGBD4	161779
ENSG00000182446	ENSG00000182446.14	protein_coding	NPLOC4	55666
ENSG00000182459	ENSG00000182459.5	protein_coding	TEX19	400629
ENSG00000182463	ENSG00000182463.16	protein_coding	TSHZ2	128553
ENSG00000182472	ENSG00000182472.9	protein_coding	CAPN12	147968
ENSG00000182473	ENSG00000182473.22	protein_coding	EXOC7	23265
ENSG00000182481	ENSG00000182481.9	protein_coding	KPNA2	3838
ENSG00000182489	ENSG00000182489.9	protein_coding	XKRX	402415
ENSG00000182492	ENSG00000182492.16	protein_coding	BGN	633
ENSG00000182504	ENSG00000182504.11	protein_coding	CEP97	79598
ENSG00000182511	ENSG00000182511.12	protein_coding	FES	2242
ENSG00000182512	ENSG00000182512.5	protein_coding	GLRX5	51218
ENSG00000182518	ENSG00000182518.13	protein_coding	FAM104B	90736
ENSG00000182534	ENSG00000182534.13	protein_coding	MXRA7	439921
ENSG00000182541	ENSG00000182541.18	protein_coding	LIMK2	3985
ENSG00000182544	ENSG00000182544.8	protein_coding	MFSD5	84975
ENSG00000182551	ENSG00000182551.14	protein_coding	ADI1	55256
ENSG00000182557	ENSG00000182557.8	protein_coding	SPNS3	201305
ENSG00000182566	ENSG00000182566.13	protein_coding	CLEC4G	339390
ENSG00000182568	ENSG00000182568.17	protein_coding	SATB1	6304
ENSG00000182575	ENSG00000182575.7	protein_coding	NXPH3	11248
ENSG00000182578	ENSG00000182578.13	protein_coding	CSF1R	1436
ENSG00000182580	ENSG00000182580.3	protein_coding	EPHB3	2049
ENSG00000182584	ENSG00000182584.5	protein_coding	ACTL10	170487
ENSG00000182600	ENSG00000182600.9	protein_coding	SNORC	389084
ENSG00000182606	ENSG00000182606.16	protein_coding	TRAK1	22906
ENSG00000182612	ENSG00000182612.10	protein_coding	TSPAN10	83882
ENSG00000182621	ENSG00000182621.18	protein_coding	PLCB1	23236
ENSG00000182628	ENSG00000182628.13	protein_coding	SKA2	348235
ENSG00000182636	ENSG00000182636.8	protein_coding	NDN	4692
ENSG00000182648	ENSG00000182648.13	lncRNA	LINC01006	100506380
ENSG00000182667	ENSG00000182667.14	protein_coding	NTM	50863
ENSG00000182670	ENSG00000182670.13	protein_coding	TTC3	7267
ENSG00000182685	ENSG00000182685.7	protein_coding	BRICD5	283870
ENSG00000182687	ENSG00000182687.4	protein_coding	GALR2	8811
ENSG00000182700	ENSG00000182700.5	protein_coding	IGIP	492311
ENSG00000182704	ENSG00000182704.8	protein_coding	TSKU	25987
