ID	seqname	strand	start	stop	Geneid	hgnc_symbol	entrezgene_id	biotype
16798859	chr15	+	31294216	31334505	ENSG00000259720	AC009562.1	NA	lncRNA
16806753	chr15	-	33009471	33011208	ENSG00000259721	AC090877.2	100131315	lncRNA
16920451	chr20	-	52069597	52120853	ENSG00000259723	AL354993.2	NA	lncRNA
16813489	chr15	-	94261771	94614049	ENSG00000259724	LINC01581	101927112	lncRNA
16826619	chr16	-	54971698	54973796	ENSG00000259725	AC106738.2	NA	lncRNA
16804157	chr15	+	84860600	84878046	ENSG00000259726	CSPG4P11	NA	transcribed_unprocessed_pseudogene
16801786	chr15	+	63188011	63191742	ENSG00000259727	AC103740.2	NA	lncRNA
16804199	chr15	+	85113880	85123412	ENSG00000259728	LINC00933	100506874	transcribed_unprocessed_pseudogene
16800756	chr15	+	48176507	48341686	ENSG00000259730	AC092078.1	NA	lncRNA
16800761	chr15	+	48236241	48241706	ENSG00000259730	AC092078.1	NA	lncRNA
16807228	chr15	-	39048755	39051614	ENSG00000259731	AC022929.1	NA	lncRNA
16807223	chr15	-	39047157	39049710	ENSG00000259731	AC022929.1	NA	lncRNA
16801570	chr15	+	59413233	59425449	ENSG00000259732	AC092757.2	NA	lncRNA
16801557	chr15	+	59397277	59417244	ENSG00000259732	AC092757.2	NA	lncRNA
16812922	chr15	-	87173497	87174367	ENSG00000259734	AC012229.1	NA	lncRNA
16809971	chr15	-	59427113	59665099	ENSG00000259735	AC092868.2	NA	lncRNA
16810019	chr15	-	59640847	59652088	ENSG00000259735	AC092868.2	NA	lncRNA
16813310	chr15	-	91163239	91260372	ENSG00000259736	CRTC3-AS1	101926895	lncRNA
16807111	chr15	-	36733257	36763217	ENSG00000259737	AC087516.2	NA	lncRNA
16800707	chr15	+	47476298	48066420	ENSG00000259740	AC009558.2	NA	lncRNA
16800753	chr15	+	47817366	47819953	ENSG00000259740	AC009558.2	NA	lncRNA
16811296	chr15	-	71141222	71142109	ENSG00000259744	AC009269.4	NA	lncRNA
16811286	chr15	-	71121469	71146498	ENSG00000259744	AC009269.4	NA	lncRNA
16804867	chr15	+	91073157	91188577	ENSG00000259746	HSPE1P3	NA	processed_pseudogene
16835158	chr17	+	45331208	45390077	ENSG00000259753	AC068234.1	NA	protein_coding
16813862	chr15	-	101590937	101626271	ENSG00000259755	AC090907.2	NA	lncRNA
16810305	chr15	-	62975115	62982647	ENSG00000259756	AC100839.1	NA	lncRNA
16994077	chr5	-	2736776	2737873	ENSG00000259757	AC091891.1	NA	lncRNA
16819033	chr16	+	54273605	54274566	ENSG00000259759	AC007907.1	NA	lncRNA
16813730	chr15	-	99934870	99936875	ENSG00000259760	AC015660.2	NA	lncRNA
16804446	chr15	+	87585285	87590392	ENSG00000259761	AC078905.1	NA	lncRNA
16805412	chr15	+	96533823	96795377	ENSG00000259763	LINC02157	NA	lncRNA
16805419	chr15	+	96779014	96779932	ENSG00000259763	LINC02157	NA	lncRNA
16805781	chr15	+	101874642	101877633	ENSG00000259764	PCSK6-AS1	105371027	lncRNA
16812717	chr15	-	83685174	83736106	ENSG00000259767	AC022558.1	NA	lncRNA
16812732	chr15	-	83690988	83693088	ENSG00000259767	AC022558.1	NA	lncRNA
16820989	chr16	+	72779303	72781083	ENSG00000259768	AC004943.2	NA	lncRNA
16810015	chr15	-	59558919	59563361	ENSG00000259771	AC092756.1	NA	lncRNA
16806624	chr15	-	31514042	31523050	ENSG00000259772	AC012236.1	283710	lncRNA
16801033	chr15	+	51038906	51042026	ENSG00000259773	AC012100.2	NA	lncRNA
16804188	chr15	+	84977316	84980581	ENSG00000259774	AC243562.3	103171574	lncRNA
16701010	chr1	-	239413979	239416637	ENSG00000259776	AC093426.1	NA	lncRNA
16825035	chr16	-	23399814	23464512	ENSG00000259782	AC008915.1	NA	lncRNA
16811460	chr15	-	72900822	72929229	ENSG00000259783	LINC02259	102723640	lncRNA
16815137	chr16	+	2563727	2570224	ENSG00000259784	AC093525.1	NA	protein_coding
16983633	chr5	+	29143616	29183428	ENSG00000259786	LINC02109	NA	lncRNA
16695777	chr1	-	162530263	162531146	ENSG00000259788	AL596325.1	NA	lncRNA
16820414	chr16	+	68344877	68391169	ENSG00000259797	AC020978.1	NA	lncRNA
16829293	chr16	-	89262169	89266529	ENSG00000259803	SLC22A31	146429	protein_coding
16825446	chr16	-	29228491	29231545	ENSG00000259807	AC009093.1	NA	lncRNA
16818412	chr16	+	31724550	31806190	ENSG00000259810	AC002519.1	NA	lncRNA
16698864	chr1	-	208800086	208801430	ENSG00000259815	LINC02769	NA	lncRNA
16821015	chr16	+	73846493	73849940	ENSG00000259817	AC087565.1	NA	lncRNA
16819264	chr16	+	56716336	56718108	ENSG00000259827	AC026461.1	NA	lncRNA
16781050	chr13	-	111463059	111465705	ENSG00000259831	LINC00567	283486	lncRNA
16818545	chr16	+	34597787	34626084	ENSG00000259841	LINC01566	283914	lncRNA
16798828	chr15	+	31092103	31120007	ENSG00000259845	HERC2P10	NA	unprocessed_pseudogene
16827061	chr16	-	65175263	65210664	ENSG00000259847	LINC02126	101927650	lncRNA
17102293	chrX	+	26576454	26579169	ENSG00000259849	VENTXP1	139538	transcribed_processed_pseudogene
16728248	chr11	+	69229075	69231600	ENSG00000259854	AP005233.1	NA	lncRNA
16890687	chr2	+	217559187	217861287	ENSG00000259855	AC007749.1	NA	lncRNA
16901587	chr2	-	109743783	109746575	ENSG00000259863	SH3RF3-AS1	NA	lncRNA
16828596	chr16	-	80547387	80555350	ENSG00000259867	AC105411.1	NA	lncRNA
16828599	chr16	-	80562541	80574385	ENSG00000259867	AC105411.1	NA	lncRNA
16816433	chr16	+	19297061	19333467	ENSG00000259871	AC130456.1	NA	lncRNA
16751354	chr12	+	52238457	52246513	ENSG00000259887	FIGNL2-DT	105369971	lncRNA
16827645	chr16	-	69360816	69373526	ENSG00000259900	AC026464.1	NA	protein_coding
16797985	chr15	+	24736610	24832927	ENSG00000259905	PWRN1	791114	lncRNA
16802738	chr15	+	72929419	72943117	ENSG00000259909	AC100827.1	NA	unprocessed_pseudogene
16818698	chr16	+	48654151	48656141	ENSG00000259912	AC023813.1	NA	lncRNA
16813699	chr15	-	99676528	99791428	ENSG00000259921	AC022819.1	NA	lncRNA
16819244	chr16	+	56682743	56683426	ENSG00000259923	AC026461.2	NA	lncRNA
16810847	chr15	-	65952954	66084631	ENSG00000259924	AC011939.1	NA	processed_pseudogene
16824550	chr16	-	19365544	19405174	ENSG00000259925	AC130456.2	NA	lncRNA
16818980	chr16	+	53468351	53525560	ENSG00000259926	AC007342.1	NA	lncRNA
16809511	chr15	-	52873518	52970820	ENSG00000259935	AC009754.1	NA	lncRNA
16831327	chr17	+	14918122	14955593	ENSG00000259944	CDRT7	94150	lncRNA
16831330	chr17	+	14934292	14935274	ENSG00000259944	CDRT7	94150	lncRNA
16690007	chr1	-	98398902	98440557	ENSG00000259946	BX005019.1	NA	lncRNA
16825206	chr16	-	27458990	27464714	ENSG00000259954	IL21R-AS1	283888	lncRNA
16659455	chr1	+	13839715	13842765	ENSG00000259961	AL354712.1	NA	lncRNA
16818458	chr16	+	32626088	32626953	ENSG00000259966	AC137800.1	NA	transcribed_unprocessed_pseudogene
16803680	chr15	+	80444832	80479288	ENSG00000259967	AC087761.1	NA	lncRNA
16954116	chr3	-	49721380	49726934	ENSG00000259970	AC099668.1	NA	lncRNA
17117692	chr16	-	74339023	74344205	ENSG00000259972	AC009120.2	NA	lncRNA
16828248	chr16	-	74339023	74344205	ENSG00000259972	AC009120.2	NA	lncRNA
16917810	chr20	-	22528309	22559347	ENSG00000259974	LINC00261	140828	lncRNA
16922057	chr21	+	31456109	31462294	ENSG00000259981	AF096876.1	NA	lncRNA
16851795	chr18	+	29265049	29266701	ENSG00000259985	AC017100.1	NA	lncRNA
16804077	chr15	+	83876655	83896949	ENSG00000259986	AC103876.1	NA	lncRNA
16828496	chr16	-	75614470	75622358	ENSG00000259992	AC025287.1	NA	lncRNA
16828485	chr16	-	75572015	75590170	ENSG00000259992	AC025287.1	NA	lncRNA
16821134	chr16	+	76803213	76806959	ENSG00000259995	AC106729.1	NA	lncRNA
16818473	chr16	+	33006369	33017127	ENSG00000259997	IGHV1OR16-4	NA	IG_V_pseudogene
16795561	chr14	-	88598540	88628279	ENSG00000259998	AL133279.3	NA	lncRNA
16857820	chr19	+	7981032	7983980	ENSG00000260001	TGFBR3L	100507588	protein_coding
16838783	chr17	+	79203141	79206006	ENSG00000260005	AC027601.1	NA	lncRNA
16811061	chr15	-	68483043	68498448	ENSG00000260007	AC107871.1	NA	protein_coding
16824075	chr16	-	14456966	14464123	ENSG00000260009	LINC02130	105447648	lncRNA
16850226	chr17	-	80338989	80340511	ENSG00000260011	AC132938.1	NA	lncRNA
16896343	chr2	-	36581892	36582713	ENSG00000260025	CRIM1-DT	NA	lncRNA
16828994	chr16	-	86754185	86755601	ENSG00000260026	LINC02189	NA	lncRNA
16751893	chr12	+	54151158	54155853	ENSG00000260030	AC076968.1	NA	lncRNA
16918918	chr20	-	34633540	34638882	ENSG00000260032	NORAD	647979	lncRNA
16825177	chr16	-	25151892	25160353	ENSG00000260034	LCMT1-AS2	100506655	lncRNA
16808630	chr15	-	45444862	45493373	ENSG00000260035	AC051619.7	NA	lncRNA
16809610	chr15	-	55647421	55800432	ENSG00000260036	AC013355.1	NA	processed_pseudogene
16819469	chr16	+	57279010	57287547	ENSG00000260038	AC009090.1	NA	lncRNA
16819155	chr16	+	56142867	56170675	ENSG00000260041	AC007495.1	NA	lncRNA
16818886	chr16	+	51788706	51847468	ENSG00000260057	LINC01571	NA	lncRNA
16815718	chr16	+	8345918	8363665	ENSG00000260058	AC018767.3	NA	lncRNA
16815784	chr16	+	9595636	9612183	ENSG00000260071	AC012178.1	101927026	lncRNA
16835064	chr17	+	44450179	44500463	ENSG00000260075	NSFP1	NA	unprocessed_pseudogene
16826534	chr16	-	53403274	53405041	ENSG00000260078	AC007342.3	643802	transcribed_unprocessed_pseudogene
17108050	chrX	+	152864823	152869126	ENSG00000260081	AF274858.1	105373383	transcribed_processed_pseudogene
16825894	chr16	-	30831838	30833358	ENSG00000260082	AC106886.1	NA	processed_pseudogene
16675668	chr1	+	200638635	200663378	ENSG00000260088	DDX59-AS1	101929224	lncRNA
16826389	chr16	-	49524521	49860918	ENSG00000260089	ADAM3B	NA	processed_pseudogene
17074541	chr8	-	9895361	9909473	ENSG00000260093	AC034111.1	NA	lncRNA
16780082	chr13	-	81724538	81801108	ENSG00000260094	LINC00564	100861546	lncRNA
16898359	chr2	-	64747476	64751427	ENSG00000260101	AC008074.2	101927402	lncRNA
16776625	chr13	+	112843667	112855312	ENSG00000260102	LINC01070	NA	lncRNA
16834523	chr17	+	41019162	41021234	ENSG00000260105	AOC4P	90586	transcribed_unprocessed_pseudogene
16820592	chr16	+	69458428	69500169	ENSG00000260108	AC026464.2	NA	lncRNA
16804533	chr15	+	89584261	89622992	ENSG00000260123	AC013565.1	NA	lncRNA
16826634	chr16	-	55461463	55478095	ENSG00000260135	MMP2-AS1	NA	lncRNA
16821777	chr16	+	88210942	88220609	ENSG00000260162	AC134312.2	NA	lncRNA
16821740	chr16	+	87984042	88152028	ENSG00000260166	AC134312.3	NA	lncRNA
16817930	chr16	+	30597224	30604442	ENSG00000260167	AC093249.2	NA	lncRNA
16801395	chr15	+	57611129	57617222	ENSG00000260172	LINC01413	101928611	lncRNA
16814628	chr16	+	1306060	1308494	ENSG00000260182	AC120498.2	NA	lncRNA
16819685	chr16	+	58456606	58477085	ENSG00000260186	LINC02137	NA	lncRNA
17099825	chr9	-	138999331	138999842	ENSG00000260193	LINC02846	NA	lncRNA
16722455	chr11	+	17402306	17403209	ENSG00000260196	AC124798.1	NA	lncRNA
16819178	chr16	+	56334522	56336816	ENSG00000260198	AC009102.1	NA	lncRNA
16819161	chr16	+	56225251	56391356	ENSG00000260198	AC009102.1	NA	lncRNA
16816599	chr16	+	20594392	20594493	ENSG00000260201	AC141273.1	NA	lncRNA
16917920	chr20	-	23495374	23499667	ENSG00000260202	AL109954.1	NA	lncRNA
16818440	chr16	+	31973409	31985682	ENSG00000260218	AC034105.4	NA	processed_pseudogene
16828542	chr16	-	76169538	76181621	ENSG00000260223	AC099511.1	NA	lncRNA
16824022	chr16	-	12021230	12070500	ENSG00000260224	UBL5P4	NA	processed_pseudogene
17117697	chr16	-	81509628	81510124	ENSG00000260229	PPIAP51	NA	processed_pseudogene
17096958	chr9	-	111899167	111929571	ENSG00000260230	FRRS1L	23732	protein_coding
17052289	chr7	+	139877061	139879440	ENSG00000260231	KDM7A-DT	100134229	lncRNA
16797924	chr15	+	24219700	24224356	ENSG00000260232	PWRN4	NA	lncRNA
16740457	chr11	-	65336691	65337884	ENSG00000260233	ZNRD2-AS1	NA	lncRNA
16960526	chr3	-	150588832	150612089	ENSG00000260234	AC020636.2	NA	protein_coding
17004461	chr6	+	4490201	4495989	ENSG00000260239	LINC02533	NA	lncRNA
16971712	chr4	+	156587862	156658214	ENSG00000260244	AC104083.1	NA	lncRNA
16817077	chr16	+	24258414	24259194	ENSG00000260264	LINC02194	105371142	lncRNA
16817080	chr16	+	24263259	24264172	ENSG00000260264	LINC02194	105371142	lncRNA
16817074	chr16	+	24247404	24249367	ENSG00000260264	LINC02194	105371142	lncRNA
16976891	chr4	-	76007135	76009919	ENSG00000260265	LINC02562	NA	lncRNA
16803006	chr15	+	74653893	74654382	ENSG00000260266	PPIAP46	729739	transcribed_processed_pseudogene
16826494	chr16	-	52116977	52119760	ENSG00000260268	LINC00919	100505619	lncRNA
17011019	chr6	+	91054938	91072351	ENSG00000260271	AL132996.1	NA	lncRNA
16815128	chr16	+	2525147	2555734	ENSG00000260272	AC093525.2	NA	protein_coding
16815756	chr16	+	8891670	8943194	ENSG00000260276	AC022167.2	NA	lncRNA
16821963	chr16	+	89363916	89364725	ENSG00000260279	AC137932.1	105371414	lncRNA
16804453	chr15	+	88795961	88814297	ENSG00000260305	NTRK3-AS1	283738	lncRNA
16823825	chr16	-	10622279	10674555	ENSG00000260310	AC027277.2	NA	lncRNA
16817601	chr16	+	29460666	29461236	ENSG00000260335	AC133555.4	NA	unprocessed_pseudogene
16813425	chr15	-	93135802	93139933	ENSG00000260337	AC091544.4	NA	lncRNA
16802711	chr15	+	72668454	72671129	ENSG00000260339	HEXA-AS1	80072	lncRNA
16821559	chr16	+	84961894	84971665	ENSG00000260340	LINC02176	NA	lncRNA
16824463	chr16	-	18792617	18801656	ENSG00000260342	AC138811.2	NA	protein_coding
16776635	chr13	+	112967781	112976072	ENSG00000260343	LINC01043	101928752	lncRNA
16819497	chr16	+	57481337	57495187	ENSG00000260345	AC009052.1	NA	lncRNA
16819789	chr16	+	65405003	65427604	ENSG00000260364	AC009055.1	NA	lncRNA
16851677	chr18	+	24386465	24402547	ENSG00000260372	AQP4-AS1	NA	lncRNA
16851680	chr18	+	24445272	24515910	ENSG00000260372	AQP4-AS1	NA	lncRNA
16851843	chr18	+	30091626	30094597	ENSG00000260389	WBP11P1	441818	transcribed_processed_pseudogene
17084174	chr9	+	27829274	27844479	ENSG00000260390	AL360014.1	NA	lncRNA
16806063	chr15	-	23571869	23586988	ENSG00000260399	AC100756.1	NA	unprocessed_pseudogene
16826072	chr16	-	32274229	32276756	ENSG00000260402	AC133485.2	NA	lncRNA
16970091	chr4	+	119532091	119539356	ENSG00000260404	AC110079.1	NA	transcribed_unprocessed_pseudogene
16970094	chr4	+	119541480	119541991	ENSG00000260404	AC110079.1	NA	transcribed_unprocessed_pseudogene
17118033	chr4	+	119552018	119552848	ENSG00000260404	AC110079.1	NA	transcribed_unprocessed_pseudogene
16805870	chr15	-	20874797	20961480	ENSG00000260409	AC012414.4	NA	lncRNA
16821785	chr16	+	88227739	88228689	ENSG00000260420	LINC02182	101928880	lncRNA
16855324	chr18	-	51105994	51107426	ENSG00000260433	LINC01917	101928167	lncRNA
16819578	chr16	+	57728713	57765844	ENSG00000260438	AC018552.1	NA	processed_pseudogene
16852721	chr18	+	59415409	59420917	ENSG00000260440	LINC01544	NA	lncRNA
16825422	chr16	-	28890279	28891241	ENSG00000260442	ATP2A1-AS1	100289092	lncRNA
16818668	chr16	+	47999593	48005582	ENSG00000260450	LINC02134	NA	lncRNA
16825266	chr16	-	28109316	28223190	ENSG00000260452	TPRKBP2	NA	processed_pseudogene
17016085	chr6	-	22134831	22147422	ENSG00000260455	NBAT1	NA	lncRNA
16829002	chr16	-	87172049	87188136	ENSG00000260456	C16orf95	100506581	protein_coding
16820486	chr16	+	68771128	68869444	ENSG00000260459	FTLP14	NA	processed_pseudogene
16823822	chr16	-	10608824	10619948	ENSG00000260468	LINC01290	106144584	lncRNA
16802880	chr15	+	74044453	74062814	ENSG00000260469	INSYN1-AS1	NA	lncRNA
16812909	chr15	-	86629044	86659952	ENSG00000260477	LINC01584	101929701	lncRNA
16765441	chr12	-	54139830	54145742	ENSG00000260492	CISTR	NA	lncRNA
16822616	chr16	-	1041085	1043057	ENSG00000260496	AC009041.1	NA	lncRNA
16829080	chr16	-	87806997	87812948	ENSG00000260498	AC126696.3	NA	lncRNA
16821193	chr16	+	78133327	79246564	ENSG00000260511	AC009145.2	NA	lncRNA
16817562	chr16	+	29086163	29128039	ENSG00000260517	AC009093.2	NA	lncRNA
16820868	chr16	+	71547732	71551750	ENSG00000260520	AC010547.3	NA	lncRNA
16822256	chr16	+	90228286	90229178	ENSG00000260528	FAM157C	NA	lncRNA
16822258	chr16	+	90232028	90235958	ENSG00000260528	FAM157C	NA	lncRNA
16822249	chr16	+	90200446	90210272	ENSG00000260528	FAM157C	NA	lncRNA
16822242	chr16	+	90167798	90185220	ENSG00000260528	FAM157C	NA	lncRNA
16820720	chr16	+	70328700	70369186	ENSG00000260537	AC012184.2	NA	protein_coding
16822843	chr16	-	1883556	1922179	ENSG00000260541	AL031722.1	NA	lncRNA
17113257	chrX	-	107963202	107968338	ENSG00000260548	AL035425.2	NA	protein_coding
16819213	chr16	+	56651373	56652730	ENSG00000260549	MT1L	4500	transcribed_unprocessed_pseudogene
16806109	chr15	-	24407906	24415095	ENSG00000260551	PWRN2	791115	lncRNA
17053304	chr7	+	149697841	149702213	ENSG00000260555	AC092681.2	NA	lncRNA
16823165	chr16	-	2708390	2723440	ENSG00000260565	ERVK13-1	NA	lncRNA
16825012	chr16	-	23072727	23160591	ENSG00000260566	AC127459.1	NA	lncRNA
16818805	chr16	+	50441583	50442413	ENSG00000260573	AC007493.1	NA	lncRNA
16826069	chr16	-	32262073	32268534	ENSG00000260575	AC133485.3	NA	lncRNA
16811312	chr15	-	72114632	72410440	ENSG00000260576	EIF5A2P1	NA	processed_pseudogene
16812735	chr15	-	83781490	83783318	ENSG00000260579	AC024270.2	NA	lncRNA
16924521	chr21	-	26955087	26955536	ENSG00000260583	AP000223.1	NA	lncRNA
16815925	chr16	+	12070602	12668146	ENSG00000260601	AC131391.1	NA	lncRNA
16804057	chr15	+	83681104	83683005	ENSG00000260608	AC024270.3	NA	lncRNA
16818391	chr16	+	31519835	31520850	ENSG00000260625	AC026471.2	NA	lncRNA
16821835	chr16	+	88729781	88753594	ENSG00000260630	SNAI3-AS1	197187	lncRNA
16969123	chr4	+	99579918	99599748	ENSG00000260641	AC114811.2	NA	lncRNA
16828630	chr16	-	81087102	81110872	ENSG00000260643	AC092718.3	NA	protein_coding
16818461	chr16	+	32752639	32759478	ENSG00000260644	HERC2P5	NA	transcribed_unprocessed_pseudogene
16799426	chr15	+	40453210	40569688	ENSG00000260648	AC020658.3	NA	lncRNA
16811758	chr15	-	75517502	75519599	ENSG00000260660	AC113208.3	105376731	transcribed_unitary_pseudogene
16791153	chr14	-	24678787	24683075	ENSG00000260669	AL096870.2	NA	lncRNA
16829063	chr16	-	87741418	87799603	ENSG00000260671	AC010536.2	NA	lncRNA
16855884	chr18	-	69187200	69246192	ENSG00000260676	LINC01541	100505776	lncRNA
16821365	chr16	+	81995531	81995848	ENSG00000260682	RN7SKP176	NA	misc_RNA
16811886	chr15	-	76233277	76352069	ENSG00000260685	AC027104.1	NA	processed_pseudogene
17117596	chr13	+	28527669	28529500	ENSG00000260704	LINC00543	100132234	lncRNA
16821229	chr16	+	80103298	80195993	ENSG00000260706	AC022166.1	NA	lncRNA
16817637	chr16	+	29756600	29761818	ENSG00000260719	AC009133.3	NA	lncRNA
16825535	chr16	-	29624424	29625038	ENSG00000260727	SLC7A5P1	NA	transcribed_unprocessed_pseudogene
16811420	chr15	-	72577068	72612525	ENSG00000260729	AC009690.1	NA	protein_coding
16816140	chr16	+	15068599	15233195	ENSG00000260735	AC139256.1	100505915	transcribed_processed_pseudogene
16828602	chr16	-	80587205	80603584	ENSG00000260737	LINC01227	101928276	lncRNA
16821707	chr16	+	87527793	87552440	ENSG00000260750	AC092720.1	NA	lncRNA
16816996	chr16	+	23568392	23585710	ENSG00000260751	AC008870.2	NA	lncRNA
16818305	chr16	+	31404597	31437826	ENSG00000260757	AC093520.1	NA	lncRNA
16819131	chr16	+	55758837	55784123	ENSG00000260765	CES1P2	NA	unprocessed_pseudogene
16820601	chr16	+	69598997	69739018	ENSG00000260772	AC012321.1	NA	lncRNA
16993693	chr5	-	204872	218330	ENSG00000260774	AC021087.3	NA	lncRNA
16842569	chr17	-	26588854	26593944	ENSG00000260777	AC061975.1	NA	lncRNA
16798733	chr15	+	30776747	30810600	ENSG00000260784	AC026150.2	NA	unprocessed_pseudogene
16848380	chr17	-	69093915	69198318	ENSG00000260785	CASC17	101928165	lncRNA
17117641	chr14	-	105131255	105131895	ENSG00000260792	LINC02280	101929634	lncRNA
16807976	chr15	-	43036532	43213007	ENSG00000260799	KRT8P50	NA	processed_pseudogene
17106242	chrX	+	110754890	110765627	ENSG00000260802	SERTM2	401613	protein_coding
16822265	chr16	-	64043	69452	ENSG00000260803	Z84723.1	NA	lncRNA
16890602	chr2	+	217074540	217084915	ENSG00000260804	LINC01963	150967	lncRNA
16677270	chr1	+	212731196	212734736	ENSG00000260805	AC092803.1	NA	lncRNA
16822595	chr16	-	903634	1031318	ENSG00000260807	CEROX1	115804232	lncRNA
16812581	chr15	-	83205504	83209315	ENSG00000260836	AC245033.1	NA	protein_coding
17069986	chr8	+	73856383	73860870	ENSG00000260838	AC022893.2	NA	lncRNA
16825909	chr16	-	30930640	30934590	ENSG00000260852	FBXL19-AS1	283932	lncRNA
16826118	chr16	-	34213120	34214215	ENSG00000260854	LINC02184	NA	lncRNA
16826133	chr16	-	34739458	34740840	ENSG00000260857	AC018558.1	NA	lncRNA
16916485	chr20	-	1514897	1539489	ENSG00000260861	AL049634.2	NA	protein_coding
16826909	chr16	-	58553855	58663750	ENSG00000260865	AC010287.1	NA	transcribed_processed_pseudogene
17117847	chr2	+	174890008	174891886	ENSG00000260868	LINC01960	100128905	lncRNA
16821216	chr16	+	79709816	79841790	ENSG00000260876	LINC01229	101928248	lncRNA
16821227	chr16	+	79781118	79796474	ENSG00000260876	LINC01229	101928248	lncRNA
16728245	chr11	+	69184377	69187267	ENSG00000260877	AP005233.2	NA	lncRNA
16820995	chr16	+	73126248	73127673	ENSG00000260880	HCCAT5	283902	lncRNA
16820878	chr16	+	71599692	71612092	ENSG00000260886	TAT-AS1	100132529	lncRNA
16818905	chr16	+	52305432	52314661	ENSG00000260887	CASC22	283854	lncRNA
16828617	chr16	-	80862435	80926493	ENSG00000260896	ARLNC1	100996425	lncRNA
16802791	chr15	+	73075176	73090540	ENSG00000260898	ADPGK-AS1	100287559	lncRNA
16817973	chr16	+	30709530	30755602	ENSG00000260899	AC106886.2	NA	lncRNA
16912447	chr20	+	30555805	30586256	ENSG00000260903	XKR7	343702	protein_coding
16825443	chr16	-	29114978	29119032	ENSG00000260908	AC009093.3	NA	transcribed_unprocessed_pseudogene
16781312	chr13	-	114629498	114637260	ENSG00000260910	LINC00565	NA	lncRNA
16853872	chr18	-	10407027	10410448	ENSG00000260913	LINC01254	101927350	lncRNA
16853868	chr18	-	10405018	10406793	ENSG00000260913	LINC01254	101927350	lncRNA
16820556	chr16	+	69221032	69342955	ENSG00000260914	AC026464.4	NA	protein_coding
16709322	chr10	+	114578564	114590547	ENSG00000260917	AL158212.3	103344931	lncRNA
17117930	chr22	+	19158908	19160342	ENSG00000260924	LINC01311	NA	lncRNA
16807678	chr15	-	41901667	41904936	ENSG00000260926	AC016134.1	105370791	lncRNA
16801280	chr15	+	55348948	55384319	ENSG00000260937	AC025272.1	105370829	lncRNA
16691619	chr1	-	120140325	120141914	ENSG00000260941	LINC00622	644242	lncRNA
16763217	chr12	-	40534259	40552325	ENSG00000260943	LINC02555	NA	lncRNA
16828980	chr16	-	86563782	86600008	ENSG00000260944	FOXC2-AS1	103752587	lncRNA
16822762	chr16	-	1560428	1662109	ENSG00000260954	AL133297.1	NA	lncRNA
16818540	chr16	+	34477761	34479038	ENSG00000260958	AC023824.3	105371200	lncRNA
16806103	chr15	-	24405064	24630598	ENSG00000260959	AC087463.2	NA	lncRNA
16818919	chr16	+	52641000	52648675	ENSG00000260963	AC026462.3	105371264	lncRNA
17088562	chr9	+	122257653	122286403	ENSG00000260970	AC006288.1	NA	lncRNA
16687729	chr1	-	56701944	56719436	ENSG00000260971	AC119674.1	NA	lncRNA
16815768	chr16	+	9056563	9061226	ENSG00000260979	AC022167.3	105371074	lncRNA
16803436	chr15	+	78423840	78464291	ENSG00000260988	AC090260.1	NA	lncRNA
16814744	chr16	+	1630528	1660329	ENSG00000260989	AL133297.2	105371046	lncRNA
16674133	chr1	+	175276354	175304595	ENSG00000260990	Z94057.1	NA	lncRNA
17095135	chr9	-	81758092	81760715	ENSG00000260995	AL512634.1	101927450	lncRNA
17095129	chr9	-	81750350	81753633	ENSG00000260995	AL512634.1	101927450	lncRNA
16828206	chr16	-	72425087	72463966	ENSG00000261008	LINC01572	101927957	lncRNA
16706912	chr10	+	88730498	88769960	ENSG00000261011	AL136982.4	NA	transcribed_unprocessed_pseudogene
16819774	chr16	+	63764145	63765854	ENSG00000261014	LINC02165	101927629	lncRNA
16697272	chr1	-	185290288	185304171	ENSG00000261024	GS1-279B7.1	100288079	transcribed_processed_pseudogene
17075392	chr8	-	22536669	22537772	ENSG00000261026	AC105046.1	NA	lncRNA
17025840	chr6	-	169575399	169582835	ENSG00000261039	LINC02544	NA	lncRNA
16847343	chr17	-	58160925	58166557	ENSG00000261040	WFDC21P	NA	transcribed_unitary_pseudogene
16817839	chr16	+	30205164	30215650	ENSG00000261052	SULT1A3	6818	protein_coding
16818927	chr16	+	53088945	53361414	ENSG00000261056	AC079416.2	NA	transcribed_processed_pseudogene
16821239	chr16	+	81040103	81066719	ENSG00000261061	AC092718.4	NA	lncRNA
16676298	chr1	+	204100190	204101094	ENSG00000261065	AL592146.1	NA	lncRNA
16817521	chr16	+	28986096	28995869	ENSG00000261067	AC109460.3	NA	lncRNA
16798208	chr15	+	25333950	25334043	ENSG00000261069	AC124312.3	NA	lncRNA
16798206	chr15	+	25332808	25332901	ENSG00000261069	AC124312.3	NA	lncRNA
16809729	chr15	-	56379478	56535483	ENSG00000261072	AC084783.1	NA	processed_pseudogene
17019637	chr6	-	45523580	45545334	ENSG00000261080	RUNX2-AS1	NA	lncRNA
16979628	chr4	-	125421097	125479589	ENSG00000261083	LINC02516	101927087	lncRNA
16816959	chr16	+	23031684	23035511	ENSG00000261090	AC127459.2	112268176	lncRNA
17088833	chr9	+	125693949	125702605	ENSG00000261094	AC007066.2	NA	lncRNA
16743991	chr11	-	107181806	107186290	ENSG00000261098	AP000766.1	NA	lncRNA
16779833	chr13	-	76203370	76206271	ENSG00000261105	LMO7-AS1	101927155	lncRNA
