probe_id	Geneid	hgnc_symbol	entrezgene_id	biotype
425_at	ENSG00000165949	IFI27	3429	protein_coding
37492_at	ENSG00000165959	CLMN	79789	protein_coding
33028_at	ENSG00000165970	SLC6A5	9152	protein_coding
35946_at	ENSG00000165973	NELL1	4745	protein_coding
39647_s_at	ENSG00000165995	CACNB2	783	protein_coding
39646_at	ENSG00000165995	CACNB2	783	protein_coding
37163_at	ENSG00000166016	ABTB2	25841	protein_coding
31338_at	ENSG00000166024	R3HCC1L	27291	protein_coding
718_at	ENSG00000166033	HTRA1	5654	protein_coding
719_g_at	ENSG00000166033	HTRA1	5654	protein_coding
38611_at	ENSG00000166035	LIPC	3990	protein_coding
39785_at	ENSG00000166037	CEP57	9702	protein_coding
1834_at	ENSG00000166073	GPR176	11245	protein_coding
32526_at	ENSG00000166086	JAM3	83700	protein_coding
35075_at	ENSG00000166133	RPUSD2	27079	protein_coding
32774_at	ENSG00000166136	NDUFB8	4714	protein_coding
33448_at	ENSG00000166145	SPINT1	6692	protein_coding
32535_at	ENSG00000166147	FBN1	2200	protein_coding
38955_at	ENSG00000166148	AVPR1A	552	protein_coding
40863_r_at	ENSG00000166165	CKB	1152	protein_coding
40862_i_at	ENSG00000166165	CKB	1152	protein_coding
39303_at	ENSG00000166167	BTRC	8945	protein_coding
39304_g_at	ENSG00000166167	BTRC	8945	protein_coding
39305_at	ENSG00000166167	BTRC	8945	protein_coding
36463_at	ENSG00000166170	BAG5	9529	protein_coding
33420_g_at	ENSG00000166181	API5	8539	protein_coding
41269_r_at	ENSG00000166181	API5	8539	protein_coding
36597_at	ENSG00000166197	NOLC1	9221	protein_coding
248_at	ENSG00000166200	COPS2	9318	protein_coding
34323_at	ENSG00000166200	COPS2	9318	protein_coding
31817_at	ENSG00000166206	GABRB3	2562	protein_coding
35876_s_at	ENSG00000166224	SGPL1	8879	protein_coding
35875_at	ENSG00000166224	SGPL1	8879	protein_coding
35759_at	ENSG00000166226	CCT2	10576	protein_coding
34352_at	ENSG00000166228	PCBD1	5092	protein_coding
41729_at	ENSG00000166233	ARIH1	25820	protein_coding
34723_at	ENSG00000166260	COX11	1353	protein_coding
38302_at	ENSG00000166261	ZNF202	7753	protein_coding
41110_at	ENSG00000166266	CUL5	8065	protein_coding
38652_at	ENSG00000166272	WBP1L	54838	protein_coding
33374_at	ENSG00000166278	C2	717	protein_coding
37372_at	ENSG00000166311	SMPD1	6609	protein_coding
32574_at	ENSG00000166311	SMPD1	6609	protein_coding
1101_at	ENSG00000166313	APBB1	322	protein_coding
38502_at	ENSG00000166321	NUDT13	25961	protein_coding
40487_at	ENSG00000166326	TRIM44	54765	protein_coding
40486_g_at	ENSG00000166326	TRIM44	54765	protein_coding
40485_at	ENSG00000166326	TRIM44	54765	protein_coding
35365_at	ENSG00000166333	ILK	3611	protein_coding
32824_at	ENSG00000166340	TPP1	1200	protein_coding
1689_at	ENSG00000166341	DCHS1	8642	protein_coding
38458_at	ENSG00000166347	CYB5A	1528	protein_coding
38460_at	ENSG00000166347	CYB5A	1528	protein_coding
38459_g_at	ENSG00000166347	CYB5A	1528	protein_coding
1077_at	ENSG00000166349	RAG1	5896	protein_coding
38273_at	ENSG00000166377	ATP9B	374868	protein_coding
41709_at	ENSG00000166387	PPFIBP2	8495	protein_coding
35577_at	ENSG00000166396	SERPINB7	8710	protein_coding
32208_at	ENSG00000166398	GARRE1	9710	protein_coding
36312_at	ENSG00000166401	SERPINB8	5271	protein_coding
34600_s_at	ENSG00000166402	TUB	7275	protein_coding
34599_at	ENSG00000166402	TUB	7275	protein_coding
35104_r_at	ENSG00000166407	LMO1	4004	protein_coding
35103_i_at	ENSG00000166407	LMO1	4004	protein_coding
36195_at	ENSG00000166411	IDH3A	3419	protein_coding
542_at	ENSG00000166426	CRABP1	1381	protein_coding
543_g_at	ENSG00000166426	CRABP1	1381	protein_coding
38962_at	ENSG00000166436	TRIM66	9866	protein_coding
37745_s_at	ENSG00000166444	DENND2B	6764	protein_coding
37746_r_at	ENSG00000166444	DENND2B	6764	protein_coding
40431_at	ENSG00000166454	ATMIN	23300	protein_coding
41129_at	ENSG00000166471	TMEM41B	440026	protein_coding
31890_s_at	ENSG00000166478	ZNF143	7702	protein_coding
39066_at	ENSG00000166482	MFAP4	4239	protein_coding
2033_s_at	ENSG00000166483	WEE1	7465	protein_coding
36909_at	ENSG00000166483	WEE1	7465	protein_coding
35617_at	ENSG00000166484	MAPK7	5598	protein_coding
37301_at	ENSG00000166501	PRKCB	5579	protein_coding
1217_g_at	ENSG00000166501	PRKCB	5579	protein_coding
160029_at	ENSG00000166501	PRKCB	5579	protein_coding
1336_s_at	ENSG00000166501	PRKCB	5579	protein_coding
34673_r_at	ENSG00000166503	HDGFL3	50810	protein_coding
947_at	ENSG00000166508	MCM7	4176	protein_coding
40118_at	ENSG00000166526	ZNF3	7551	protein_coding
37103_at	ENSG00000166546	BEAN1	146227	protein_coding
144_at	ENSG00000166548	TK2	7084	protein_coding
41163_at	ENSG00000166557	TMED3	23423	protein_coding
34413_at	ENSG00000166579	NDEL1	81565	protein_coding
34480_at	ENSG00000166589	CDH16	1014	protein_coding
1776_at	ENSG00000166592	RRAD	6236	protein_coding
39528_at	ENSG00000166592	RRAD	6236	protein_coding
442_at	ENSG00000166598	HSP90B1	7184	protein_coding
35266_at	ENSG00000166619	BLCAP	10904	protein_coding
35267_g_at	ENSG00000166619	BLCAP	10904	protein_coding
1006_at	ENSG00000166670	MMP10	4319	protein_coding
201_s_at	ENSG00000166710	B2M	567	protein_coding
428_s_at	ENSG00000166710	B2M	567	protein_coding
34644_at	ENSG00000166710	B2M	567	protein_coding
37551_at	ENSG00000166716	ZNF592	9640	protein_coding
740_at	ENSG00000166736	HTR3A	3359	protein_coding
741_g_at	ENSG00000166736	HTR3A	3359	protein_coding
37032_at	ENSG00000166741	NNMT	4837	protein_coding
34050_at	ENSG00000166743	ACSM1	116285	protein_coding
35274_at	ENSG00000166747	AP1G1	164	protein_coding
35742_at	ENSG00000166780	BMERB1	89927	protein_coding
31937_at	ENSG00000166783	MARF1	9665	protein_coding
31936_s_at	ENSG00000166783	MARF1	9665	protein_coding
35823_at	ENSG00000166794	PPIB	5479	protein_coding
41092_at	ENSG00000166796	LDHC	3948	protein_coding
38116_at	ENSG00000166803	PCLAF	9768	protein_coding
37122_at	ENSG00000166819	PLIN1	5346	protein_coding
39648_at	ENSG00000166821	PEX11A	8800	protein_coding
39385_at	ENSG00000166825	ANPEP	290	protein_coding
37434_at	ENSG00000166847	DCTN5	84516	protein_coding
38982_at	ENSG00000166848	TERF2IP	54386	protein_coding
37228_at	ENSG00000166851	PLK1	5347	protein_coding
37453_at	ENSG00000166855	CLPX	10845	protein_coding
36429_at	ENSG00000166856	GPR182	11318	protein_coding
36430_at	ENSG00000166856	GPR182	11318	protein_coding
38532_at	ENSG00000166860	ZBTB39	9880	protein_coding
34595_at	ENSG00000166866	MYO1A	4640	protein_coding
33007_at	ENSG00000166869	CHP2	63928	protein_coding
31832_at	ENSG00000166881	NEMP1	23306	protein_coding
40405_at	ENSG00000166886	NAB2	4665	protein_coding
39130_at	ENSG00000166887	VPS39	23339	protein_coding
845_at	ENSG00000166888	STAT6	6778	protein_coding
41222_at	ENSG00000166888	STAT6	6778	protein_coding
38381_at	ENSG00000166900	STX3	6809	protein_coding
32324_at	ENSG00000166913	YWHAB	7529	protein_coding
34265_at	ENSG00000166922	SCG5	6447	protein_coding
39474_s_at	ENSG00000166923	GREM1	26585	protein_coding
38641_at	ENSG00000166925	TSC22D4	81628	protein_coding
36871_at	ENSG00000166947	EPB42	2038	protein_coding
1950_s_at	ENSG00000166949	SMAD3	4088	protein_coding
1454_at	ENSG00000166949	SMAD3	4088	protein_coding
1433_g_at	ENSG00000166949	SMAD3	4088	protein_coding
38944_at	ENSG00000166949	SMAD3	4088	protein_coding
33725_at	ENSG00000166963	MAP1A	4130	protein_coding
35917_at	ENSG00000166963	MAP1A	4130	protein_coding
37406_at	ENSG00000166974	MAPRE2	10982	protein_coding
39342_at	ENSG00000166986	MARS1	4141	protein_coding
38986_at	ENSG00000167004	PDIA3	2923	protein_coding
39142_at	ENSG00000167005	NUDT21	11051	protein_coding
445_at	ENSG00000167034	NKX3-1	4824	protein_coding
32493_at	ENSG00000167074	TEF	7008	protein_coding
32696_at	ENSG00000167081	PBX3	5090	protein_coding
36592_at	ENSG00000167085	PHB	5245	protein_coding
37949_at	ENSG00000167088	SNRPD1	6632	protein_coding
37158_at	ENSG00000167100	SAMD14	201191	protein_coding
34788_at	ENSG00000167106	FAM102A	399665	protein_coding
35436_at	ENSG00000167110	GOLGA2	2801	protein_coding
35308_at	ENSG00000167118	URM1	81605	protein_coding
32929_at	ENSG00000167130	DOLPP1	57171	protein_coding
32915_at	ENSG00000167173	C15orf39	56905	protein_coding
37212_at	ENSG00000167182	SP2	6668	protein_coding
35385_at	ENSG00000167186	COQ7	10229	protein_coding
40240_at	ENSG00000167191	GPRC5B	51704	protein_coding
772_at	ENSG00000167193	CRK	1398	protein_coding
38219_at	ENSG00000167193	CRK	1398	protein_coding
39400_at	ENSG00000167202	TBC1D2B	23102	protein_coding
933_f_at	ENSG00000167232	ZNF91	7644	protein_coding
932_i_at	ENSG00000167232	ZNF91	7644	protein_coding
2079_s_at	ENSG00000167244	IGF2	3481	protein_coding
39516_at	ENSG00000167272	POP5	51367	protein_coding
38693_at	ENSG00000167283	ATP5MG	10632	protein_coding
38319_at	ENSG00000167286	CD3D	915	protein_coding
41530_at	ENSG00000167315	ACAA2	10449	protein_coding
36900_at	ENSG00000167323	STIM1	6786	protein_coding
34314_at	ENSG00000167325	RRM1	6240	protein_coding
39863_at	ENSG00000167395	ZNF646	9726	protein_coding
34161_at	ENSG00000167419	LPO	4025	protein_coding
40739_at	ENSG00000167434	CA4	762	protein_coding
33866_at	ENSG00000167460	TPM4	7171	protein_coding
35339_at	ENSG00000167461	RAB8A	4218	protein_coding
35340_at	ENSG00000167461	RAB8A	4218	protein_coding
33931_at	ENSG00000167468	GPX4	2879	protein_coding
34410_at	ENSG00000167508	MVD	4597	protein_coding
34510_at	ENSG00000167513	CDT1	81620	protein_coding
31509_at	ENSG00000167526	RPL13	6137	protein_coding
34625_at	ENSG00000167531	LALBA	3906	protein_coding
34726_at	ENSG00000167535	CACNB3	784	protein_coding
31507_at	ENSG00000167548	KMT2D	8085	protein_coding
38165_s_at	ENSG00000167548	KMT2D	8085	protein_coding
38166_r_at	ENSG00000167548	KMT2D	8085	protein_coding
39679_at	ENSG00000167580	AQP2	359	protein_coding
33902_at	ENSG00000167588	GPD1	2819	protein_coding
1233_s_at	ENSG00000167601	AXL	558	protein_coding
1278_at	ENSG00000167601	AXL	558	protein_coding
38433_at	ENSG00000167601	AXL	558	protein_coding
37470_at	ENSG00000167613	LAIR1	3903	protein_coding
33541_s_at	ENSG00000167618	LAIR2	3904	protein_coding
36928_at	ENSG00000167635	ZNF146	7705	protein_coding
34348_at	ENSG00000167642	SPINT2	10653	protein_coding
33792_at	ENSG00000167653	PSCA	8000	protein_coding
36284_at	ENSG00000167656	LY6D	8581	protein_coding
33903_at	ENSG00000167657	DAPK3	1613	protein_coding
36587_at	ENSG00000167658	EEF2	1938	protein_coding
32589_at	ENSG00000167670	CHAF1A	10036	protein_coding
38667_at	ENSG00000167699	GLOD4	51031	protein_coding
34430_at	ENSG00000167701	GPT	2875	protein_coding
32103_at	ENSG00000167711	SERPINF2	5345	protein_coding
40983_s_at	ENSG00000167720	SRR	63826	protein_coding
40982_at	ENSG00000167721	TSR1	55720	protein_coding
246_at	ENSG00000167748	KLK1	3816	protein_coding
217_at	ENSG00000167751	KLK2	3817	protein_coding
41721_at	ENSG00000167751	KLK2	3817	protein_coding
37554_at	ENSG00000167755	KLK6	5653	protein_coding
40035_at	ENSG00000167757	KLK11	11012	protein_coding
36407_at	ENSG00000167759	KLK13	26085	protein_coding
36406_at	ENSG00000167759	KLK13	26085	protein_coding
558_at	ENSG00000167768	KRT1	3848	protein_coding
38710_at	ENSG00000167770	OTUB1	55611	protein_coding
1736_at	ENSG00000167779	IGFBP6	3489	protein_coding
32882_at	ENSG00000167780	SOAT2	8435	protein_coding
37329_at	ENSG00000167792	NDUFV1	4723	protein_coding
35151_at	ENSG00000167797	CDK2AP2	10263	protein_coding
31620_at	ENSG00000167800	TBX10	347853	protein_coding
39729_at	ENSG00000167815	PRDX2	7001	protein_coding
31428_at	ENSG00000167825	OR5I1	10798	protein_coding
33467_at	ENSG00000167850	CD300C	10871	protein_coding
41059_at	ENSG00000167851	CD300A	11314	protein_coding
40758_at	ENSG00000167862	MRPL58	3396	protein_coding
35760_at	ENSG00000167863	ATP5PD	10476	protein_coding
39569_at	ENSG00000167880	EVPL	2125	protein_coding
910_at	ENSG00000167900	TK1	7083	protein_coding
41400_at	ENSG00000167900	TK1	7083	protein_coding
31926_at	ENSG00000167910	CYP7A1	1581	protein_coding
31704_at	ENSG00000167968	DNASE1L2	1775	protein_coding
37982_at	ENSG00000167969	ECI1	1632	protein_coding
35183_at	ENSG00000167972	ABCA3	21	protein_coding
32761_at	ENSG00000167978	SRRM2	23524	protein_coding
1641_s_at	ENSG00000167986	DDB1	1642	protein_coding
38601_at	ENSG00000167995	BEST1	7439	protein_coding
33943_at	ENSG00000167996	FTH1	2495	protein_coding
39747_at	ENSG00000168002	POLR2G	5436	protein_coding
38029_at	ENSG00000168003	SLC3A2	6520	protein_coding
36552_at	ENSG00000168014	C2CD3	26005	protein_coding
32660_at	ENSG00000168016	TRANK1	9881	protein_coding
39974_at	ENSG00000168032	ENTPD3	956	protein_coding
40777_at	ENSG00000168036	CTNNB1	1499	protein_coding
38755_at	ENSG00000168040	FADD	8772	protein_coding
34080_at	ENSG00000168060	NAALADL1	10004	protein_coding
39262_at	ENSG00000168061	SAC3D1	29901	protein_coding
35440_g_at	ENSG00000168066	SF1	7536	protein_coding
35439_at	ENSG00000168066	SF1	7536	protein_coding
41204_s_at	ENSG00000168066	SF1	7536	protein_coding
41203_at	ENSG00000168066	SF1	7536	protein_coding
187_at	ENSG00000168067	MAP4K2	5871	protein_coding
40730_at	ENSG00000168081	PNOC	5368	protein_coding
40138_at	ENSG00000168090	COPS6	10980	protein_coding
32445_at	ENSG00000168092	PAFAH1B2	5049	protein_coding
621_at	ENSG00000168118	RAB4A	5867	protein_coding
39244_at	ENSG00000168118	RAB4A	5867	protein_coding
1685_at	ENSG00000168118	RAB4A	5867	protein_coding
1686_g_at	ENSG00000168118	RAB4A	5867	protein_coding
31479_f_at	ENSG00000168129	DHFRP3	NA	processed_pseudogene
36285_at	ENSG00000168135	KCNJ4	3761	protein_coding
39722_at	ENSG00000168159	RNF187	149603	protein_coding
38093_at	ENSG00000168175	MAPK1IP1L	93487	protein_coding
39827_at	ENSG00000168209	DDIT4	54541	protein_coding
40818_at	ENSG00000168214	RBPJ	3516	protein_coding
31782_at	ENSG00000168229	PTGDR	5729	protein_coding
39666_at	ENSG00000168243	GNG4	2786	protein_coding
33618_at	ENSG00000168259	DNAJC7	7266	protein_coding
41800_s_at	ENSG00000168259	DNAJC7	7266	protein_coding
36339_at	ENSG00000168263	KCNV2	169522	protein_coding
35778_at	ENSG00000168280	KIF5C	3800	protein_coding
40806_at	ENSG00000168282	MGAT2	4247	protein_coding
1728_at	ENSG00000168283	BMI1	648	protein_coding
41562_at	ENSG00000168283	BMI1	648	protein_coding
33123_at	ENSG00000168286	THAP11	57215	protein_coding
39160_at	ENSG00000168291	PDHB	5162	protein_coding
580_at	ENSG00000168298	H1-4	3008	protein_coding
38348_at	ENSG00000168306	ACOX2	8309	protein_coding
38044_at	ENSG00000168309	FAM107A	11170	protein_coding
1219_at	ENSG00000168310	IRF2	3660	protein_coding
1220_g_at	ENSG00000168310	IRF2	3660	protein_coding
38499_s_at	ENSG00000168314	MOBP	4336	protein_coding
40646_at	ENSG00000168329	CX3CR1	1524	protein_coding
36585_at	ENSG00000168374	ARF4	378	protein_coding
40281_at	ENSG00000168385	SEPTIN2	4735	protein_coding
31897_at	ENSG00000168386	FILIP1L	11259	protein_coding
1136_at	ENSG00000168393	DTYMK	1841	protein_coding
40153_at	ENSG00000168394	TAP1	6890	protein_coding
37041_at	ENSG00000168397	ATG4B	23192	protein_coding
39310_at	ENSG00000168398	BDKRB2	624	protein_coding
39317_at	ENSG00000168405	CMAHP	NA	transcribed_unitary_pseudogene
37416_at	ENSG00000168421	RHOH	399	protein_coding
37481_at	ENSG00000168438	CDC40	51362	protein_coding
207_at	ENSG00000168439	STIP1	10963	protein_coding
39682_at	ENSG00000168447	SCNN1B	6338	protein_coding
39578_at	ENSG00000168453	HR	55806	protein_coding
33371_s_at	ENSG00000168461	RAB31	11031	protein_coding
33372_at	ENSG00000168461	RAB31	11031	protein_coding
38691_s_at	ENSG00000168484	SFTPC	6440	protein_coding
39407_at	ENSG00000168487	BMP1	649	protein_coding
39406_at	ENSG00000168487	BMP1	649	protein_coding
34817_s_at	ENSG00000168488	ATXN2L	11273	protein_coding
41565_at	ENSG00000168488	ATXN2L	11273	protein_coding
37191_at	ENSG00000168490	PHYHIP	9796	protein_coding
41694_at	ENSG00000168495	POLR3D	661	protein_coding
1515_at	ENSG00000168496	FEN1	2237	protein_coding
41583_at	ENSG00000168496	FEN1	2237	protein_coding
1516_g_at	ENSG00000168496	FEN1	2237	protein_coding
39614_at	ENSG00000168502	MTCL1	23255	protein_coding
33688_at	ENSG00000168505	GBX2	2637	protein_coding
31612_at	ENSG00000168515	SCGB1D1	10648	protein_coding
1772_s_at	ENSG00000168522	FNTA	2339	protein_coding
1499_at	ENSG00000168522	FNTA	2339	protein_coding
40157_s_at	ENSG00000168530	MYL1	4632	protein_coding
40158_r_at	ENSG00000168530	MYL1	4632	protein_coding
32488_at	ENSG00000168542	COL3A1	1281	protein_coding
1692_s_at	ENSG00000168546	GFRA2	2675	protein_coding
38870_at	ENSG00000168546	GFRA2	2675	protein_coding
39555_at	ENSG00000168556	ING2	3622	protein_coding
1137_at	ENSG00000168575	SLC20A2	6575	protein_coding
36956_at	ENSG00000168575	SLC20A2	6575	protein_coding
35498_at	ENSG00000168582	CRYGA	1418	protein_coding
289_at	ENSG00000168610	STAT3	6774	protein_coding
39708_at	ENSG00000168610	STAT3	6774	protein_coding
34761_r_at	ENSG00000168615	ADAM9	8754	protein_coding
32014_at	ENSG00000168619	ADAM18	8749	protein_coding
38060_at	ENSG00000168653	NDUFS5	4725	protein_coding
40046_r_at	ENSG00000168675	LDLRAD4	753	protein_coding
40045_g_at	ENSG00000168675	LDLRAD4	753	protein_coding
39260_at	ENSG00000168679	SLC16A4	9122	protein_coding
1370_at	ENSG00000168685	IL7R	3575	protein_coding
36227_at	ENSG00000168685	IL7R	3575	protein_coding
34792_at	ENSG00000168710	AHCYL1	10768	protein_coding
34727_at	ENSG00000168710	AHCYL1	10768	protein_coding
34728_g_at	ENSG00000168710	AHCYL1	10768	protein_coding
41302_at	ENSG00000168710	AHCYL1	10768	protein_coding
34376_at	ENSG00000168734	PKIG	11142	protein_coding
34572_at	ENSG00000168748	CA7	766	protein_coding
36487_at	ENSG00000168779	SHOX2	6474	protein_coding
38196_at	ENSG00000168781	PPIP5K1	9677	protein_coding
40990_at	ENSG00000168785	TSPAN5	10098	protein_coding
34395_at	ENSG00000168795	ZBTB5	9925	protein_coding
40589_at	ENSG00000168807	SNTB2	6645	protein_coding
33955_at	ENSG00000168811	IL12A	3592	protein_coding
34968_at	ENSG00000168813	ZNF507	22847	protein_coding
936_s_at	ENSG00000168824	NSG1	27065	protein_coding
38008_at	ENSG00000168824	NSG1	27065	protein_coding
33607_at	ENSG00000168830	HTR1E	3354	protein_coding
33394_at	ENSG00000168872	DDX19A	55308	protein_coding
37004_at	ENSG00000168878	SFTPB	6439	protein_coding
33383_f_at	ENSG00000168878	SFTPB	6439	protein_coding
32533_s_at	ENSG00000168899	VAMP5	10791	protein_coding
31645_at	ENSG00000168903	BTNL3	10917	protein_coding
32571_at	ENSG00000168906	MAT2A	4144	protein_coding
172_at	ENSG00000168918	INPP5D	3635	protein_coding
37422_at	ENSG00000168938	PPIC	5480	protein_coding
35423_at	ENSG00000168959	GRM5	2915	protein_coding
35424_g_at	ENSG00000168959	GRM5	2915	protein_coding
37568_at	ENSG00000168959	GRM5	2915	protein_coding
38091_at	ENSG00000168961	LGALS9	3965	protein_coding
766_at	ENSG00000168961	LGALS9	3965	protein_coding
34246_at	ENSG00000168994	PXDC1	221749	protein_coding
34978_g_at	ENSG00000168995	SIGLEC7	27036	protein_coding
34977_at	ENSG00000168995	SIGLEC7	27036	protein_coding
33011_at	ENSG00000169006	NTSR2	23620	protein_coding
35346_at	ENSG00000169018	FEM1B	10116	protein_coding
38752_r_at	ENSG00000169020	ATP5ME	521	protein_coding
38751_i_at	ENSG00000169020	ATP5ME	521	protein_coding
34401_at	ENSG00000169021	UQCRFS1	7386	protein_coding
40772_at	ENSG00000169026	SLC49A3	84179	protein_coding
33563_s_at	ENSG00000169031	COL4A3	1285	protein_coding
33561_at	ENSG00000169031	COL4A3	1285	protein_coding
33562_g_at	ENSG00000169031	COL4A3	1285	protein_coding
1844_s_at	ENSG00000169032	MAP2K1	5604	protein_coding
1130_at	ENSG00000169032	MAP2K1	5604	protein_coding
38143_at	ENSG00000169035	KLK7	5650	protein_coding
41292_at	ENSG00000169045	HNRNPH1	3187	protein_coding
850_r_at	ENSG00000169047	IRS1	3667	protein_coding
872_i_at	ENSG00000169047	IRS1	3667	protein_coding
41049_at	ENSG00000169047	IRS1	3667	protein_coding
851_s_at	ENSG00000169047	IRS1	3667	protein_coding
34355_at	ENSG00000169057	MECP2	4204	protein_coding
39131_at	ENSG00000169062	UPF3A	65110	protein_coding
212_at	ENSG00000169071	ROR2	4920	protein_coding
1578_g_at	ENSG00000169083	AR	367	protein_coding
1577_at	ENSG00000169083	AR	367	protein_coding
41402_at	ENSG00000169116	PARM1	25849	protein_coding
41533_at	ENSG00000169122	FAM110B	90362	protein_coding
37106_at	ENSG00000169131	ZNF354A	6940	protein_coding
39158_at	ENSG00000169136	ATF5	22809	protein_coding
37750_at	ENSG00000169139	UBE2V2	7336	protein_coding
41695_at	ENSG00000169155	ZBTB43	23099	protein_coding
35830_at	ENSG00000169180	XPO6	23214	protein_coding
31486_s_at	ENSG00000169184	MN1	4330	protein_coding
37283_at	ENSG00000169184	MN1	4330	protein_coding
35375_at	ENSG00000169188	APEX2	27301	protein_coding
494_at	ENSG00000169194	IL13	3596	protein_coding
624_at	ENSG00000169213	RAB3B	5865	protein_coding
33801_at	ENSG00000169217	CD2BP2	10421	protein_coding
38290_at	ENSG00000169220	RGS14	10636	protein_coding
36955_at	ENSG00000169223	LMAN2	10960	protein_coding
32670_at	ENSG00000169231	THBS3	7059	protein_coding
35636_at	ENSG00000169239	CA5B	11238	protein_coding
39922_at	ENSG00000169239	CA5B	11238	protein_coding
40425_at	ENSG00000169242	EFNA1	1942	protein_coding
431_at	ENSG00000169245	CXCL10	3627	protein_coding
35061_at	ENSG00000169248	CXCL11	6373	protein_coding
38523_f_at	ENSG00000169249	ZRSR2	8233	protein_coding
610_at	ENSG00000169252	ADRB2	154	protein_coding
39293_at	ENSG00000169255	B3GALNT1	8706	protein_coding
35982_at	ENSG00000169271	HSPB3	8988	protein_coding
528_at	ENSG00000169271	HSPB3	8988	protein_coding
32711_g_at	ENSG00000169282	KCNAB1	7881	protein_coding
32709_at	ENSG00000169282	KCNAB1	7881	protein_coding
39970_at	ENSG00000169297	NR0B1	190	protein_coding
36271_at	ENSG00000169330	MINAR1	23251	protein_coding
37452_at	ENSG00000169344	UMOD	7369	protein_coding
40003_at	ENSG00000169347	GP2	2813	protein_coding
34668_at	ENSG00000169359	SLC33A1	9197	protein_coding
33342_at	ENSG00000169371	SNUPN	10073	protein_coding
822_s_at	ENSG00000169372	CRADD	8738	protein_coding
1211_s_at	ENSG00000169372	CRADD	8738	protein_coding
36766_at	ENSG00000169385	RNASE2	6036	protein_coding
33979_at	ENSG00000169397	RNASE3	6037	protein_coding
312_s_at	ENSG00000169398	PTK2	5747	protein_coding
36117_at	ENSG00000169398	PTK2	5747	protein_coding
341_at	ENSG00000169403	PTAFR	5724	protein_coding
1386_at	ENSG00000169410	PTPN9	5780	protein_coding
34660_at	ENSG00000169413	RNASE6	6039	protein_coding
32625_at	ENSG00000169418	NPR1	4881	protein_coding
1369_s_at	ENSG00000169429	CXCL8	3576	protein_coding
35372_r_at	ENSG00000169429	CXCL8	3576	protein_coding
32947_at	ENSG00000169432	SCN9A	6335	protein_coding
39757_at	ENSG00000169439	SDC2	6383	protein_coding
34210_at	ENSG00000169442	CD52	1043	protein_coding
37160_at	ENSG00000169469	SPRR1B	6699	protein_coding
33891_at	ENSG00000169504	CLIC4	25932	protein_coding
931_at	ENSG00000169508	GPR183	1880	protein_coding
33654_at	ENSG00000169548	ZNF280A	129025	protein_coding
35681_r_at	ENSG00000169554	ZEB2	9839	protein_coding
39598_at	ENSG00000169562	GJB1	2705	protein_coding
34305_at	ENSG00000169564	PCBP1	5093	protein_coding
1009_at	ENSG00000169567	HINT1	3094	protein_coding
40313_at	ENSG00000169594	BNC1	646	protein_coding
34937_at	ENSG00000169598	DFFB	1677	protein_coding
38973_at	ENSG00000169635	HIC2	23119	protein_coding
36338_at	ENSG00000169641	LUZP1	7798	protein_coding
41081_at	ENSG00000169679	BUB1	699	protein_coding
36397_at	ENSG00000169684	CHRNA5	1138	protein_coding
609_f_at	ENSG00000169688	MT1B	4490	protein_coding
35710_s_at	ENSG00000169689	CENPX	201254	protein_coding
32837_at	ENSG00000169692	AGPAT2	10555	protein_coding
35101_at	ENSG00000169704	GP9	2815	protein_coding
38429_at	ENSG00000169710	FASN	2194	protein_coding
32841_at	ENSG00000169714	CNBP	7555	protein_coding
41705_at	ENSG00000169733	RFNG	5986	protein_coding
37266_at	ENSG00000169740	ZNF32	7580	protein_coding
36065_at	ENSG00000169744	LDB2	9079	protein_coding
39965_at	ENSG00000169750	RAC3	5881	protein_coding
39232_at	ENSG00000169756	LIMS1	3987	protein_coding
40344_at	ENSG00000169760	NLGN1	22871	protein_coding
37373_at	ENSG00000169764	UGP2	7360	protein_coding
38071_at	ENSG00000169813	HNRNPF	3185	protein_coding
37274_at	ENSG00000169814	BTD	686	protein_coding
32446_at	ENSG00000169836	TACR3	6870	protein_coding
41534_at	ENSG00000169851	PCDH7	5099	protein_coding
35678_at	ENSG00000169851	PCDH7	5099	protein_coding
32944_at	ENSG00000169855	ROBO1	6091	protein_coding
33976_at	ENSG00000169856	ONECUT1	3175	protein_coding
33460_at	ENSG00000169860	P2RY1	5028	protein_coding
38045_at	ENSG00000169862	CTNND2	1501	protein_coding
1018_at	ENSG00000169884	WNT10B	7480	protein_coding
1019_g_at	ENSG00000169884	WNT10B	7480	protein_coding
40663_at	ENSG00000169891	REPS2	9185	protein_coding
729_i_at	ENSG00000169894	MUC3A	4584	protein_coding
730_r_at	ENSG00000169894	MUC3A	4584	protein_coding
731_f_at	ENSG00000169894	MUC3A	4584	protein_coding
31745_at	ENSG00000169894	MUC3A	4584	protein_coding
38533_s_at	ENSG00000169896	ITGAM	3684	protein_coding
32718_at	ENSG00000169902	TPST1	8460	protein_coding
41629_at	ENSG00000169903	TM4SF4	7104	protein_coding
34612_at	ENSG00000169906	S100G	795	protein_coding
892_at	ENSG00000169908	TM4SF1	4071	protein_coding
41531_at	ENSG00000169908	TM4SF1	4071	protein_coding
39621_at	ENSG00000169914	OTUD3	23252	protein_coding
33308_at	ENSG00000169919	GUSB	2990	protein_coding
31674_s_at	ENSG00000169925	BRD3	8019	protein_coding
